Lidnummer;Klassement enkel;Klassement dubbel;Klassement gemengd
50055223;A;B1;B1
50070553;A;A;A
50029536;D;D;D
50875094;D;D;D
50389742;D;D;D
50081527;A;A;B2
50334808;D;D;D
50480278;D;D;D
50108719;D;D;D
50219766;D;D;D
50516477;D;D;D
50277383;D;D;D
50347756;D;D;D
50927590;D;D;D
50335278;D;D;D
50781723;D;D;D
50058094;C1;C1;C2
50855972;D;D;D
50337238;D;D;D
50610198;D;D;D
50105377;D;D;D
50357476;D;D;D
50171712;D;D;D
50047121;D;D;D
50035147;D;C2;D
50430653;D;D;D
50512471;D;D;D
50865927;D;D;D
50731017;D;D;D
50412345;D;D;D
50107338;D;D;D
50113159;D;D;D
50107339;D;C2;D
50115270;D;D;D
50065476;D;D;D
50106069;D;D;D
50834436;D;D;D
50091552;D;D;D
50145363;D;D;D
50059659;C2;C2;D
50064753;C1;C1;C1
50159038;D;D;D
50046013;D;D;D
50047779;C2;C1;D
50071530;B1;B1;B2
50416987;D;D;D
50035123;D;D;D
50105116;C2;C2;C2
50278703;D;D;D
50798553;D;D;D
50094215;C1;B2;B2
50115273;D;D;D
50406035;D;D;D
50644289;D;D;D
50078649;C1;C2;C2
50050364;C2;C2;C2
50928589;D;D;D
50490052;D;D;D
50106074;D;D;C2
50077621;D;D;D
50460927;D;D;D
50304720;D;D;D
50264524;D;D;D
50094207;D;D;D
50094213;C2;C1;D
50110838;D;D;D
50105236;C2;C2;D
50171011;D;D;D
50105238;D;D;D
50113162;D;C2;D
50115276;D;D;D
50078648;C2;C2;D
50968726;D;D;D
50745808;C2;C2;D
50713418;D;D;D
50065472;D;D;D
50285211;D;D;D
50762931;D;D;D
50081893;D;D;D
50110848;D;D;D
50095103;D;C2;C2
50056365;D;C2;D
50657917;D;D;D
50506781;D;D;D
50105124;D;D;D
50641859;D;D;D
50589733;D;D;D
50687689;D;D;D
50110850;D;D;D
50723804;D;D;D
50381016;D;D;D
50110853;D;D;D
50668943;D;D;D
50289691;D;D;D
50025809;C2;C2;C2
50117599;D;D;D
50323024;D;D;D
50499777;D;D;D
50040954;C2;C2;C2
50655531;D;D;D
50045838;D;D;D
50095488;D;D;D
50728172;D;D;D
50064817;D;D;D
50822535;D;D;D
50257773;D;D;D
50855212;D;D;D
50043068;D;D;D
50068969;D;D;D
50080331;D;D;D
50278150;D;D;D
50552244;D;D;D
50029896;D;D;D
50037589;D;D;D
50073954;D;D;D
50269240;D;D;D
50078243;D;D;D
50661841;D;D;D
50411047;D;D;D
50563696;D;D;D
50057908;D;D;D
50063021;D;D;D
50043494;D;D;D
50043495;D;D;D
50954792;D;D;D
50105418;D;D;D
50070372;C1;C2;C2
50724096;D;D;D
50208128;D;D;D
50427997;D;D;D
50850113;D;D;D
50052114;D;D;D
50951882;D;D;D
50219596;D;D;D
50261088;D;D;D
50489526;D;D;D
50682563;D;D;D
50070598;D;D;D
50795708;D;D;D
50901664;D;D;D
50831704;D;D;D
50110941;D;D;D
50700952;D;D;D
50037115;D;D;D
50434837;D;D;D
50104242;D;D;D
50063179;B1;B2;C1
50804774;D;D;D
50067133;B2;B2;B2
50632973;D;D;D
50340182;D;D;D
50936743;D;D;D
50044188;C1;C1;C1
50619322;D;D;D
50420534;D;D;D
50088130;C2;B2;C2
50113999;D;D;D
50727672;D;D;D
50099692;D;D;D
50069426;C2;C2;D
50032606;D;D;D
50327003;D;D;D
50733001;D;D;D
50099476;D;D;D
50965549;D;D;D
50100073;B2;B2;C2
50473891;D;D;D
50243799;D;D;D
50067363;D;D;D
50114000;D;D;D
50095688;D;D;D
50747665;D;D;D
50194488;D;D;D
50764691;D;D;D
50050446;D;D;D
50504800;D;D;D
50078670;D;D;D
50062800;D;D;D
50056483;C1;C2;C1
50744100;D;D;D
50071808;D;D;D
50070962;D;C2;C1
50545140;D;D;D
50373013;D;D;D
50109430;D;D;D
50109431;D;D;D
50050550;B2;B2;C2
50054016;D;D;D
50740202;D;D;D
50081703;D;C2;C2
50787632;D;D;D
50920774;D;D;D
50100430;D;D;D
50253085;D;D;D
50003062;D;D;D
50596691;D;D;D
50737953;D;D;D
50704826;D;D;D
50050995;D;D;D
50184903;D;D;D
50950207;D;D;D
50076355;D;D;D
50099317;D;D;D
50091349;D;D;D
50678876;D;D;D
50335022;D;D;D
50461753;D;D;D
50076845;D;D;D
50058647;B2;B2;C2
50390430;D;D;D
50085646;D;C2;D
50033856;C1;C1;C1
50081645;C1;C1;D
50236342;D;D;D
50687956;D;D;D
50063844;C1;C1;B2
50434896;D;D;D
50369083;D;D;D
50112006;C2;C2;D
50062655;C2;D;C2
50266853;D;D;D
50069613;C2;C1;C2
50409719;D;D;D
50209140;D;D;D
50094342;D;D;D
30032915;D;D;D
50325949;D;D;D
50090783;D;D;D
50346822;D;D;D
50889702;D;D;D
50172956;D;D;D
50107828;C2;C2;D
50379380;D;D;D
50346598;D;D;D
50104329;C1;C1;D
50532502;D;D;D
50069645;D;D;D
50569503;D;D;D
50066700;D;D;D
50227416;D;D;D
50044208;D;D;D
50032455;D;D;D
50267426;D;D;D
50103381;C2;C2;C1
50116742;C2;C2;C2
50117483;D;D;D
50044376;D;D;D
50943138;D;D;D
50277510;D;D;D
50867067;D;D;D
50105831;D;D;D
50681141;D;D;D
50485652;D;D;D
50346946;D;D;D
50096239;D;D;D
50787802;D;D;D
50904086;D;D;D
50363034;D;D;D
50428381;D;D;D
50973584;D;D;D
50062981;D;D;D
50108774;D;D;D
50090788;D;D;D
50146149;D;D;D
50049050;D;D;D
50137913;D;D;D
50036220;C2;C2;C2
50814044;D;D;D
50996886;D;D;D
50060774;D;D;D
50637223;D;D;D
50044083;C1;C1;C1
50095351;D;D;D
50087485;C1;C2;C2
50079438;D;D;D
50066693;C1;C1;C1
50091017;D;D;D
50059666;C1;C2;C2
50319116;D;D;D
50040285;D;D;D
50111428;D;D;D
50206575;D;D;D
50943731;D;D;D
50096965;D;D;D
50096242;D;D;D
50107169;D;D;D
50086061;D;D;D
50653431;D;D;D
50775200;D;D;D
50558234;D;D;D
50664468;D;D;D
50308777;D;D;D
50275364;D;D;D
50284576;D;D;D
50781057;D;D;D
50019427;B1;B1;B1
50903187;D;D;D
50000357;D;D;D
50056061;D;D;D
50671227;D;D;D
50443453;D;D;D
50144375;D;D;D
50910639;D;D;D
50045097;C2;C2;D
50769898;D;D;D
50994999;D;D;D
50069169;D;D;D
50521020;D;D;D
50098236;D;D;D
50107248;D;D;D
50737813;D;D;D
50735179;D;D;D
50246674;D;D;D
50178466;D;D;D
50072923;D;D;D
50974785;D;D;D
50112352;D;D;D
50045104;D;C2;C2
50910590;D;D;D
50161164;D;D;D
50790951;D;D;D
50739123;D;D;D
50107208;D;D;D
50083715;C2;C2;D
50303511;D;D;D
50949667;D;D;D
50585029;D;D;D
50282522;D;D;D
50272764;D;D;D
50083891;C2;C2;D
50921142;D;D;D
50074646;C2;C2;C2
50565648;D;D;D
50672886;D;D;D
50767828;D;D;D
50742566;D;D;D
50200232;D;D;D
50657216;D;D;D
50985981;D;D;D
50980238;D;D;D
50093693;D;D;D
50789848;D;D;D
50107247;D;D;D
50210572;D;D;D
50487922;D;D;D
50718541;D;D;D
50491288;D;D;D
50518100;D;D;D
50526707;D;D;D
50676660;D;D;D
50565451;D;D;D
50060012;D;D;D
50238752;D;D;D
50107240;D;D;D
50221825;D;D;D
50878646;D;D;D
50767291;D;D;D
50307126;D;D;D
50639536;D;D;D
50475118;D;D;D
50048935;D;D;D
50891898;D;D;D
50048934;C2;C2;D
50843834;D;D;D
50508032;D;D;D
50341006;D;D;D
50054573;D;D;D
50335561;D;D;D
50413074;D;D;D
50098243;D;D;D
50143298;D;D;D
50617702;D;D;D
50032026;C2;C2;C2
50602233;D;D;D
50455087;D;D;D
50098249;C2;D;D
50066398;D;D;D
50066364;C2;C2;C2
50202146;D;D;D
50053462;C2;C2;D
50313401;D;D;D
50181580;D;D;D
50256793;D;D;D
50015181;C2;C2;C2
50852809;D;D;D
50112373;D;D;D
50884972;D;D;D
50391011;D;D;D
50756648;D;D;D
50519700;D;D;D
50920979;D;D;D
50774980;D;D;D
50759957;D;D;D
50269593;D;D;D
50794930;D;D;D
50093679;D;D;D
50167065;D;D;D
50953753;D;D;D
50232185;D;D;D
50421964;D;D;D
50398792;D;D;D
50678167;D;D;D
50674234;D;D;D
50500724;D;D;D
50980386;D;D;D
50112382;D;D;D
50860623;D;D;D
50217747;D;D;D
50098263;D;D;D
50176897;D;D;D
50717855;D;D;D
50893467;D;D;D
50332600;D;D;D
50253670;D;D;D
50079014;D;D;D
50021771;C2;C2;D
50070859;C1;C1;C2
50054565;D;D;D
50238280;D;D;D
50490605;D;D;D
50402455;D;D;D
50075944;D;D;D
50439820;C2;C2;D
50109345;D;D;D
50264966;D;D;D
50098808;D;D;D
50900544;D;D;D
50070881;C2;C2;D
50716069;D;D;D
50229486;D;D;D
50225952;D;D;D
50021239;D;D;D
50945653;D;D;D
50098804;D;D;D
50077883;D;D;D
50070841;D;C2;D
50079000;D;D;D
50118609;D;D;D
50070879;C1;C1;C2
50484583;D;D;D
50112434;D;D;D
50582763;D;D;D
50070834;D;D;D
50105426;D;D;D
50078506;D;D;D
50079032;D;D;D
50112427;D;D;D
50085580;D;D;D
50472283;D;D;D
50083989;D;D;D
50112438;D;D;D
50079013;D;D;D
50612794;D;D;D
50086038;D;D;D
50070868;C1;C1;C1
50213865;D;D;D
50098807;C1;B2;C2
50940147;D;D;D
50112439;D;D;D
50229818;D;D;D
50439774;D;D;D
50730819;D;D;D
50858246;D;D;D
50108962;D;D;D
50188615;D;D;D
50112576;D;D;D
50104197;C2;C2;D
50082108;D;D;D
50807145;D;D;D
50824570;D;D;D
50107938;D;D;D
50742787;D;D;D
50928279;D;D;D
50792032;D;D;D
50605860;C2;C2;D
50293613;D;D;D
50830589;D;D;D
50127802;D;D;D
50611739;D;D;D
50495798;D;D;D
50112429;D;D;D
50072995;D;D;D
50614711;D;D;D
50341340;D;D;D
50070852;D;D;D
50088819;C2;D;D
50077886;D;D;D
50936638;D;D;D
50635875;D;D;D
50077518;D;D;D
50112443;D;D;D
50112444;D;D;D
50008102;D;D;D
50104646;D;D;D
50114063;D;D;D
50077605;D;D;D
50034064;D;D;D
50098811;D;D;D
50114062;D;D;D
50114863;D;D;D
50839632;D;D;D
50070870;D;D;D
50108851;D;D;D
50070864;C2;C2;D
50991965;D;D;D
50116536;D;D;D
50014021;D;D;D
50909568;D;D;D
50070871;C1;C1;C2
50107934;D;D;D
50014752;D;D;D
50747754;D;D;D
50609572;D;D;D
50472704;D;D;D
50077523;C2;C2;D
50088422;D;D;D
50190075;D;D;D
50619977;D;D;D
50925059;D;D;D
50854232;D;D;D
50638076;D;D;D
50070853;D;D;D
50079005;D;D;D
50112449;C2;C1;D
50114864;D;D;D
50538691;D;C2;D
50065810;D;D;D
50858912;D;D;D
50086036;D;D;D
50070880;C2;C2;C2
50112880;D;D;D
50112824;D;D;D
50539582;D;D;D
50114358;D;D;D
50910612;D;D;D
50112452;D;D;D
50112453;D;D;D
50098799;D;D;D
50026703;C2;C2;D
50747010;D;D;D
50097515;D;D;D
50116093;D;D;D
50109616;D;D;D
50098482;D;D;D
50184628;D;D;D
50054786;D;D;D
50349902;D;D;D
50078325;D;D;D
50086417;D;D;D
50226738;D;D;D
50100031;D;D;D
50112780;D;D;D
50918141;D;D;D
50078795;D;D;D
50116092;D;D;D
50098897;D;D;D
50045050;D;D;D
50081039;D;D;D
50116091;D;D;D
50356577;D;D;D
50094507;D;D;D
50396978;D;D;D
50081633;D;D;D
50094509;D;D;D
50093941;D;D;D
50091388;D;D;D
50086413;D;D;D
50078311;D;D;D
50121782;D;D;D
50039561;D;D;D
50052320;D;D;D
50035895;D;D;D
50114422;D;D;D
50080824;D;D;D
50492632;D;D;D
50112878;D;D;D
50114423;D;D;D
50435981;D;D;D
50482416;D;D;D
50080821;D;D;D
50222678;D;D;D
50877003;D;D;D
50490958;D;D;D
50114425;D;D;D
50062017;D;D;D
50084788;D;D;D
50112464;C2;D;C2
50094896;D;D;D
50092895;D;D;D
50982044;D;D;D
50439898;D;D;D
50412965;D;D;D
50099677;D;D;D
50034272;D;D;D
50477471;D;D;D
50272071;D;D;D
50095719;C2;C1;D
50107813;D;D;D
50329812;D;D;D
50107818;D;D;D
50102290;C2;C2;D
50831593;D;D;D
50089282;D;D;D
50109558;D;D;D
50105658;D;D;D
50109164;D;D;D
50109213;C2;D;C2
50325833;D;D;D
50639811;D;D;D
50075786;D;D;D
50090001;C2;C2;C2
50563750;D;D;D
50811568;D;D;D
50651897;D;D;D
50062550;D;D;D
50102276;C2;C1;C2
50113061;D;D;D
50102287;C2;C2;D
50313584;D;D;D
50992902;D;D;D
50662627;C2;C2;D
50946218;D;D;D
50106138;D;C2;D
50014894;D;D;D
50051141;D;C2;D
50934805;D;D;D
50112153;D;C2;D
50504215;D;D;D
50114866;D;D;D
50102950;D;D;D
50644084;D;D;D
50102275;D;D;D
50108639;D;D;D
50090358;D;D;D
50102274;D;C2;D
50031692;D;D;D
50114867;D;D;D
50490559;D;D;D
50093360;D;D;D
50189344;D;D;D
50908375;D;D;D
50443410;D;D;D
50055357;D;D;D
50040259;D;D;D
50641115;D;D;D
50041439;C1;C1;C1
50044272;C2;C2;C2
50421379;D;D;D
50025993;C2;C2;C2
50056126;D;D;D
50031671;C2;C2;C2
50955519;D;D;D
50705350;D;D;D
50784862;D;D;D
50850717;D;D;D
50366475;D;D;D
50776835;D;D;D
50098938;D;D;D
50427849;D;D;D
50128728;D;D;D
50239287;D;D;D
50429825;D;D;D
50699679;D;D;D
50415239;D;D;D
50095579;D;D;D
50902091;D;D;D
50053101;C2;D;D
50069825;D;D;D
50375997;D;D;D
50019945;C2;C2;C2
50995189;D;D;D
50716174;D;D;D
50348884;D;D;D
50028300;D;D;D
50674471;D;D;D
50699016;D;D;D
50104520;D;D;D
50270923;D;D;D
50058480;D;D;C2
50692909;D;D;D
50691945;D;D;D
50795961;D;C2;D
50250361;D;D;D
50738666;D;D;D
50763539;D;D;D
50250175;D;D;D
50202154;D;D;D
50252143;D;D;D
50233483;D;D;D
50177133;D;D;D
50771213;D;D;D
50098052;D;D;D
50362291;D;D;D
50950088;D;D;D
50594036;D;D;D
50333976;D;D;D
50084843;D;D;D
50344056;D;D;D
50109169;C2;C2;D
50109168;D;D;D
50651390;D;D;D
50097552;D;D;D
50600982;D;D;D
50222481;D;D;D
50991086;D;D;D
50719793;D;D;D
50866273;D;D;D
50097545;C2;C2;D
50045008;C2;C2;D
50118978;D;D;D
50093906;D;D;D
50093908;D;D;D
50093907;D;D;D
50093919;D;C2;D
50829467;D;D;D
50640666;D;D;D
50761684;D;D;D
50109956;C2;C2;D
50640143;D;C2;D
50319566;D;D;D
50589008;D;D;D
50113955;D;D;D
50107563;D;D;D
50107564;D;D;D
50443070;D;D;D
50363719;D;D;D
50185071;D;D;D
50612832;D;D;D
50212346;D;D;D
50043699;C2;C2;D
50533886;D;D;D
50279173;D;D;D
50636235;D;D;D
50449370;D;D;D
50316737;D;D;D
50495658;D;D;D
50948334;D;D;D
50223054;D;D;D
50846108;D;D;D
50807153;D;D;D
50097532;D;D;D
50793802;D;D;D
50153862;D;D;D
50024835;D;C2;C2
50592432;D;D;D
50093915;B1;C1;C1
50094834;B2;B2;C2
50027798;D;D;D
50999915;D;D;D
50237705;D;D;D
50860275;D;D;D
50189697;D;D;D
50875779;D;D;D
50359371;D;D;D
50729705;D;D;D
50737945;D;D;D
50614568;D;D;D
50922386;D;D;D
50098430;D;D;D
50108407;D;D;D
50826611;D;D;D
50095755;D;D;D
50101014;D;D;D
50098477;D;D;D
50533282;D;D;D
50098479;D;D;D
50543873;D;D;D
50303295;D;D;D
50095756;D;D;D
50559192;D;D;D
50734458;D;D;D
50116701;D;D;D
50509799;D;D;D
50095076;D;D;D
50101016;D;D;D
50739204;D;D;D
50259253;D;D;D
50761277;D;D;D
50107912;D;D;D
50893904;D;D;D
50101012;D;D;D
50107914;D;D;D
50591339;D;D;D
50095768;D;D;D
50095757;D;D;D
50996282;D;D;D
50217011;D;D;D
50069640;D;D;D
50774794;D;D;D
50095075;D;D;D
50095077;D;D;D
50550195;D;D;D
50539779;D;D;D
50101015;D;D;D
50422618;D;D;D
50028237;D;D;D
50693913;D;D;D
50095766;D;D;D
50111801;D;D;D
50131168;D;D;D
50095758;D;D;D
50777556;D;D;D
50424025;D;D;D
50142046;D;D;D
50645161;D;D;D
50887521;D;D;D
50754475;D;D;D
50113861;C1;C1;C2
50846868;D;D;D
50308386;D;D;D
50668218;D;D;D
50104394;D;D;D
50568809;D;D;D
50113862;D;D;D
50612964;D;D;D
50676431;D;D;D
50028962;D;D;D
50429264;D;D;D
50057626;D;D;D
50610694;D;D;D
50173472;D;D;D
50267256;D;D;D
50874276;D;D;D
50637789;C2;C2;D
50405667;D;D;D
50924478;D;D;D
50632108;D;D;D
50489534;D;D;D
50251376;D;D;D
50030747;C2;C2;D
50447874;D;D;D
50249584;D;D;D
50530585;D;C2;D
50100069;D;D;D
50678221;D;D;D
50298615;D;D;D
50569015;D;D;D
50109179;D;C2;C2
50425641;D;D;D
50113864;D;C2;D
50109210;C1;C1;C2
50464469;D;D;D
50310739;D;D;D
50501674;D;D;D
50574124;D;D;D
50401084;D;D;D
50693778;D;D;D
50472445;D;D;D
50581171;D;D;D
50247875;C2;C1;C2
50348221;D;D;D
50104604;D;C2;D
50863363;D;D;D
50921789;D;D;D
50020740;D;C2;C2
50268643;D;D;D
50122169;D;D;D
50809431;D;D;D
50104605;C2;C2;D
50912402;D;D;D
50585002;D;D;D
50124145;D;D;D
50555944;D;D;D
50913603;D;D;D
50347306;D;D;D
50109181;C2;C2;C2
50065977;D;C2;D
50942026;D;D;D
50661469;D;D;D
50719041;D;D;D
50509446;D;D;D
50519417;D;D;D
50113869;C2;C2;D
50141848;D;D;D
50462210;D;D;D
50104606;C2;C2;C2
50210009;C2;C2;D
50589083;D;D;D
50146971;D;D;D
50964682;D;D;D
50053459;C2;C2;C2
50406388;D;D;D
50109209;C2;C2;C2
50104608;C2;C2;C2
50762702;D;D;D
50950681;D;D;D
50698052;D;D;D
50236571;D;D;D
50986805;D;D;D
50267051;D;D;D
50586300;D;D;D
50503669;D;D;D
50817264;D;D;D
50316311;D;D;D
50306693;D;D;D
50107051;D;D;D
50060076;D;D;D
50538861;D;D;D
50549529;D;D;D
50107052;D;D;D
50016138;D;D;D
50814796;D;D;D
50964364;D;D;D
50200461;D;D;D
50065359;D;D;D
50419242;D;D;D
50310623;D;D;D
50223011;D;D;D
50679562;D;D;D
50107534;D;D;D
50117440;D;D;D
50518895;D;D;D
50107598;D;D;D
50844768;D;D;D
50941526;D;D;D
50107536;D;D;D
50852248;D;D;D
50022398;C2;C2;C2
50084365;D;D;D
50946498;D;D;D
50285939;D;D;D
50107523;D;D;D
50107555;D;D;D
50072771;D;D;D
50107524;D;D;D
50610848;D;D;D
50107552;D;D;D
50107607;D;D;D
50107543;D;D;D
50110708;D;D;D
50113153;D;D;D
50484184;D;D;D
50107530;D;D;D
50114886;D;D;D
50645730;D;D;D
50247921;D;D;D
50900242;D;D;D
50635689;D;D;D
50107366;D;D;D
50107367;D;D;D
50107522;D;D;D
50107546;D;D;D
50107539;D;D;D
50026655;D;D;D
50107548;D;D;D
50107528;D;D;D
50457055;D;D;D
50107535;D;D;D
50049322;D;D;D
50777815;D;D;D
50047453;D;D;D
50107521;D;D;D
50115773;D;D;D
50558706;D;D;D
50673475;D;D;D
50781103;D;D;D
50366599;C2;C2;C2
50244833;D;D;D
50278762;D;D;D
50437283;D;D;D
50116855;D;D;D
50246038;D;D;D
50625950;D;D;D
50002036;D;D;D
50002082;C1;C1;C1
50054932;D;D;D
50359819;D;D;D
50819364;D;D;D
50977814;D;D;D
50069384;D;C2;D
50075396;C2;C2;C2
50892126;D;D;D
50584537;D;D;D
50006516;D;D;D
50097894;D;D;D
50966626;D;D;D
50041233;D;D;D
50052064;D;D;D
50144499;D;D;D
50749331;D;D;D
50172662;D;D;D
50116846;D;D;D
50282409;D;D;D
50115777;D;D;D
50586882;D;D;D
50501526;D;D;D
50116845;D;D;D
50765795;D;D;D
50102671;C1;C2;C1
50294997;D;D;D
50467522;D;D;D
50763318;D;D;D
50056395;D;D;D
50111021;D;D;D
50346326;D;D;D
50051560;C1;C1;D
50063649;C2;C2;C2
50651994;D;D;D
50296876;D;D;D
50315714;D;D;D
50033447;D;D;D
50457659;D;D;D
50719491;D;D;D
50908189;D;D;D
50508172;D;D;D
50748890;D;D;D
50102677;D;D;D
50802054;D;D;D
50884069;D;D;D
50183451;D;D;D
50244191;D;D;D
50309498;D;D;D
50106312;D;D;D
50539213;D;D;D
50101365;B2;C1;C1
50445707;D;D;D
50045304;D;D;D
50859633;D;D;D
50503081;D;D;D
50610945;C2;C2;D
50086927;B2;B2;C1
50097197;D;D;D
50094284;D;D;D
50647261;D;D;D
50116851;D;D;D
50111032;C2;C2;D
50111033;D;C2;D
50901567;D;D;D
50097888;D;D;D
50097886;C2;C2;D
50564846;D;D;D
50730363;D;D;D
50930249;D;D;D
50806947;D;D;D
50738690;D;D;D
50076764;C2;C2;C2
50116849;D;D;D
50605690;D;D;D
50831321;D;D;D
50574957;D;D;D
50096359;D;D;D
50626353;D;D;D
50482777;D;D;D
50056394;D;D;D
50562940;D;D;D
50093008;C2;C2;D
50569139;D;D;D
50165119;D;D;D
50784331;D;D;D
50116848;D;D;D
50071427;D;D;D
50581325;D;D;D
50553534;D;D;D
50327674;D;D;D
50011975;C2;C2;C2
50442635;D;D;D
50047829;D;D;D
50658255;D;D;D
50898183;D;D;D
50111026;D;D;D
50321048;D;D;D
50082404;D;D;D
50583573;D;D;D
50071428;D;D;D
50111043;D;D;D
50614991;C2;C2;C2
50643436;D;D;D
50174258;D;D;D
50646427;D;D;D
50085682;C2;C2;C2
50069530;D;D;D
50046182;D;D;D
50033296;D;D;D
50884891;D;D;D
50101252;D;D;D
50458779;B2;B2;B2
50300695;D;D;D
50081478;B1;B1;C1
50030100;C2;B2;C2
50271555;D;D;D
50282018;D;D;D
50000745;D;D;D
50012150;C2;B2;C2
50045636;C1;B1;B1
50082144;D;C2;D
50061682;D;D;D
50143786;D;D;D
50107054;C1;B2;C2
50056373;B2;B2;C2
50073617;C1;B2;C2
50082790;C1;C1;D
50051720;D;D;D
50271598;D;D;D
50517031;D;D;D
50091139;D;D;D
50076988;B2;A;B2
50076987;B2;B2;B1
50322133;D;D;D
50073619;C1;C2;D
50048998;D;D;D
50036484;C2;C1;C2
50068710;D;D;D
50715399;D;D;D
50082766;D;D;D
50952021;D;D;D
50497898;D;D;D
50104883;D;C2;D
50094573;D;D;D
50751581;D;D;D
50855956;D;D;D
50806335;D;D;D
50050239;C2;C2;C2
50519352;D;D;D
50080205;C2;C2;C2
50071764;B2;B2;B2
50831380;D;D;D
50176749;D;D;D
50339117;D;D;D
50067832;A;A;B1
50055853;C1;B2;C2
50003755;D;D;D
50051446;C2;C2;D
50575287;D;D;D
50873989;D;D;D
50066720;C2;C1;D
50331876;D;D;D
50296167;D;D;D
50056223;B2;B2;C1
50447157;D;D;D
50106268;D;D;D
50716417;D;D;D
50831623;D;D;D
50854194;D;D;D
50106027;D;D;D
50064014;C1;C1;C1
50488740;D;D;D
50852310;D;D;D
50109575;D;D;D
50110468;D;D;D
50849425;D;D;D
50688111;D;D;D
50048356;C1;B2;C1
50103409;D;D;D
50066243;C1;B2;B2
50593633;D;D;D
50420976;D;D;D
50056575;C1;C1;C2
50004330;D;D;D
50067831;D;D;D
50074207;C2;C2;D
50093475;C1;C1;D
50023526;C2;B2;B2
50005931;D;D;D
50062105;A;A;A
50000748;D;D;D
50066721;B1;B1;B1
50034461;B1;B1;B1
50049736;C2;C2;C2
50000757;D;D;D
50099233;B2;B2;C1
50033467;D;D;D
50101256;D;C2;D
50107056;D;D;D
50068139;C2;C1;D
50009250;C1;C2;B2
50034371;D;D;D
50034370;D;D;D
50670581;D;D;D
50959891;D;D;D
50111409;D;D;D
50033946;D;C2;D
50111083;C2;D;C2
50305166;D;D;D
50013221;D;D;D
50389319;D;D;D
50080098;B2;B1;B2
50140183;D;D;D
50732102;D;D;D
50068619;B2;B2;C1
50030362;C2;C2;D
50012148;C2;C2;C2
50768549;D;D;D
50981404;D;D;D
50478346;D;D;D
50096202;D;D;D
50951815;D;D;D
50103118;D;C2;D
50074911;D;D;D
50206877;D;D;D
50092426;D;D;D
50225103;D;D;D
50076213;B2;C1;C2
50050848;B1;B1;C1
50113875;D;D;D
50461621;D;D;D
50570099;D;D;D
50050840;D;D;D
50010336;D;D;D
50098941;C1;B1;B2
50000755;D;D;D
50894838;D;D;D
50337203;D;D;D
50090259;B2;C1;C2
50057016;D;D;D
50016813;C2;C2;C2
50111084;D;D;D
50111085;D;D;D
50111410;D;D;D
50044584;B2;B2;C1
50899805;D;D;D
50912666;D;D;D
50110469;D;D;D
30090485;D;D;D
50021369;B2;B2;B2
50101251;B2;B1;B2
50015943;D;C2;D
50370197;D;D;D
50500082;D;D;D
50898116;D;D;D
50708961;D;D;D
50060649;C2;C2;D
50094568;D;D;D
50066725;C1;C1;C2
50097513;D;D;D
50186183;D;D;D
50119729;D;D;D
50011052;D;D;D
50106230;D;D;D
50076985;B1;A;B1
50076984;B1;B1;B2
50017032;B2;C2;C2
50059954;B1;B1;C1
50078771;D;C2;D
50057017;C2;C2;D
50024651;D;D;D
50054173;C2;C2;D
50041392;B2;B1;B2
50078085;B2;B2;C2
50630725;D;D;D
50107279;D;D;D
50107280;D;D;D
50034133;D;D;D
50089298;A;A;A
50023009;B1;A;B2
50390589;D;D;D
50067592;D;D;D
50062107;D;D;D
50056838;A;A;B2
50917455;D;D;D
50055781;D;D;D
50044480;C1;B1;B2
50045901;D;C2;D
50073368;D;D;D
50109582;B2;B2;C2
50043846;D;D;D
50309250;D;D;D
50082763;B2;B1;C1
50082762;B1;B1;B2
50087231;B2;B1;B2
50079632;B2;C1;C1
50028755;B2;A;B1
50676490;D;D;D
50659626;D;D;D
50411314;D;D;D
50067828;C2;C2;D
50067827;B2;B2;C2
50111087;C1;B2;C2
50107281;D;D;D
50322613;D;D;D
50004333;D;D;D
50623206;D;D;D
50073417;C2;B2;C2
50728717;D;D;D
50041928;D;D;D
50551078;D;D;D
50014544;D;C2;D
50052562;B2;C1;C2
50063814;C2;C2;C2
50054170;C2;C2;C2
50073331;D;C2;C2
50090444;B2;B1;C1
50323954;D;D;D
50636197;D;D;D
50833944;D;D;D
50831127;D;D;D
50033466;B2;B2;C1
50250264;D;D;D
50699636;D;D;D
50007229;D;D;D
50114701;D;D;D
50644378;D;D;D
50055296;B2;B1;C1
50048996;D;C1;D
50034391;C1;B2;C2
50105918;D;D;D
50782525;B2;B2;C2
50061690;C2;C2;D
50080983;B1;B2;B2
50053024;D;D;D
50858351;D;D;D
50062110;D;C1;D
50940910;D;D;D
50232460;D;D;D
50533177;D;D;D
50815296;D;D;D
50081819;D;D;D
50041469;C2;C2;D
50103313;B2;B1;C1
50127675;D;D;D
50112625;D;D;D
50033665;D;D;D
50140701;D;D;D
50085621;D;D;D
50422758;D;D;D
50086582;D;D;D
50081639;C2;C1;D
50668951;D;D;D
50325183;D;D;D
50002869;C2;C2;C2
50808389;D;D;D
50570579;D;D;D
50572075;D;D;D
50097791;D;D;D
50105624;D;D;D
50491296;D;D;D
50081340;D;D;D
50646222;D;D;D
50108666;D;D;D
50401408;D;D;D
50788353;D;D;D
50099371;B2;B2;B2
50121650;D;D;D
50418017;D;D;D
50098114;B1;B1;B2
50073202;D;D;D
50387499;D;D;D
50474928;D;D;D
50577360;D;D;D
