Lidnummer;Klassement enkel;Klassement dubbel;Klassement gemengd
50167049;D;D;D
50986317;D;D;D
50044185;D;D;D
50052345;C2;C2;C2
50043050;C2;C2;D
50350943;D;D;D
50111182;D;D;D
50302388;D;D;D
50176102;D;D;D
50565710;D;D;D
50115833;D;D;D
50231987;D;D;D
50430041;D;D;D
50536214;D;D;D
50085891;D;D;D
50028363;C2;C2;C2
50095528;B1;B1;B2
50111184;C2;D;C2
50257528;D;D;D
50036820;C1;C1;C2
50389467;D;D;D
50055168;D;D;D
50695053;D;D;D
50114029;D;D;D
50945378;D;D;D
50121766;D;D;D
50983741;D;D;D
50010856;D;D;D
50937014;D;D;D
50905856;D;D;D
50053065;C2;C1;C2
50100399;D;D;D
50015166;C1;C1;C2
50038278;D;D;D
50042019;D;C2;D
50555014;D;D;D
50689436;D;D;D
50013007;D;D;D
50009722;D;D;D
50251007;D;D;D
50028886;D;D;D
50674226;D;D;D
50053596;C1;C1;C1
50893815;D;D;D
50446703;D;D;D
50116635;D;C2;D
50661272;D;D;D
50913174;D;D;D
50888072;D;D;D
50066550;D;D;D
50487817;D;D;D
50643185;D;D;D
50051297;D;D;D
50871803;D;D;D
50025209;D;D;D
50087051;D;D;D
50581678;D;D;D
50056717;D;D;D
50067822;D;D;D
50101042;D;D;D
50096114;D;D;D
50054362;D;D;D
50565400;D;D;D
50287893;D;D;D
50013018;C2;C2;C2
50022165;C2;C2;C2
50057924;D;D;D
50852159;D;D;D
50015272;D;D;D
50260154;D;D;D
50423983;D;D;D
50048223;D;D;D
50362631;D;D;D
50956523;D;D;D
50638882;D;D;D
50319108;D;D;D
50053419;D;D;D
50088343;D;D;D
50491105;D;D;D
50016781;D;D;D
50087013;D;D;D
50437496;D;D;D
50063341;D;D;D
50829963;D;D;D
50640968;D;D;D
50032897;D;D;D
50332376;D;D;D
50168983;D;D;D
50216856;D;D;D
50054464;D;D;D
50787381;D;D;D
50650637;D;D;D
50393480;D;D;D
50622692;D;D;D
50063336;D;D;D
50873342;D;D;D
50984144;D;D;D
50264699;D;D;D
50835343;D;D;D
50003237;C2;C2;C2
50869779;D;D;D
50057410;D;D;D
50242512;D;D;D
50582151;D;D;D
50015452;D;D;D
50876570;D;D;D
50447629;C2;C2;D
50662945;D;D;D
50101048;D;D;D
50940813;D;D;D
50252941;D;D;D
50513656;D;D;D
50499041;D;D;D
50041519;B2;C1;C1
50067098;D;D;D
50849867;D;D;D
50112986;D;D;D
50116623;D;D;D
50022161;D;D;D
50798898;D;D;D
50217135;D;D;D
50086295;D;D;D
50394142;D;D;D
50912577;D;D;D
50287494;D;D;D
50545345;D;D;D
50837699;D;D;D
50352768;D;D;D
50002958;D;C2;C2
50056722;D;D;D
50096945;D;D;D
50908391;D;D;D
50066535;D;D;D
50063335;D;D;D
50240005;D;D;D
50556576;D;D;D
50416790;D;D;D
50854135;D;D;D
50872540;D;D;D
50060152;D;D;D
50047853;D;D;D
50913948;D;D;D
50380648;D;D;D
50419404;D;D;D
50177028;D;D;D
50042339;D;D;D
50048277;D;D;D
50067542;D;D;D
50051264;D;D;D
50531743;D;D;D
50362070;D;D;D
50081095;D;C2;D
50107660;D;D;D
50087026;C2;D;D
50865501;D;D;D
50032128;D;C2;D
50400746;D;D;D
50066564;D;D;D
50698109;D;D;D
50114433;D;D;D
50066534;D;D;D
50068982;D;D;D
50013034;D;D;D
50048597;D;D;D
50050743;C2;C2;D
50066541;D;D;D
50043351;D;D;D
50051465;D;D;D
50467530;D;D;D
50966561;D;D;D
50044918;D;D;D
50545957;D;D;D
50718126;D;D;D
50013446;D;D;D
50066552;D;D;D
50066553;D;D;D
50248413;D;D;D
50104826;D;D;D
50058974;C2;C2;D
50002403;C2;C2;C2
50045869;B2;B2;C1
50087025;D;D;D
50324616;D;D;D
50343599;D;D;D
50631160;D;D;D
50052282;D;D;D
50112975;D;D;D
50197940;D;D;D
50116642;D;D;D
50067552;D;D;D
50018893;C2;C1;C2
50968629;D;D;D
50076341;D;D;D
50018691;C2;C2;C2
50978624;D;D;D
50350021;D;D;D
50092335;D;D;D
50980092;D;D;D
50032096;C1;C1;C2
50006965;B2;B2;B2
50045143;D;D;D
50018679;D;C2;D
50051293;D;D;D
50859390;D;D;D
50496840;D;D;D
50247670;D;D;D
50806629;D;D;D
50657860;D;D;D
50054355;D;D;D
50038285;D;C2;D
50879766;C1;C1;C2
50277871;D;D;D
50575090;D;D;D
50653083;D;D;D
50101040;D;D;D
50161873;D;D;D
50343998;D;D;D
50788132;D;D;D
50024904;C1;C1;C2
50939793;D;D;D
50362119;D;D;D
50022838;D;D;D
50082657;B2;B2;B2
50101542;D;D;D
50072050;B2;B2;B2
50051549;D;D;D
50079793;C2;C2;D
50098670;C1;C1;C2
50091722;B2;C1;C1
50098665;D;D;D
50007335;D;D;D
50558749;D;D;D
50114170;C2;C2;D
50114171;D;D;D
50070509;B2;B2;B2
50909495;D;D;D
50722328;D;D;D
50721593;D;D;D
50037561;C2;C1;C2
50993321;D;D;D
50107392;D;D;D
50254235;D;D;D
50660675;D;D;D
50114173;D;D;D
50701908;D;D;D
50253921;D;D;D
50245961;D;D;D
50110526;D;D;D
50393413;D;D;D
50616854;D;D;D
50439448;D;D;D
50069159;B2;B1;B2
50024535;C2;C2;C2
50596705;D;D;D
50312502;D;D;D
50098666;D;D;D
50091728;D;D;D
50072010;D;D;D
50023538;D;D;D
50039945;D;D;D
50296868;D;D;D
50836889;D;D;D
50755145;D;D;D
50098675;C2;C2;C2
50098678;C2;C1;C2
50266888;D;D;D
50953583;D;D;D
50077985;C2;C1;C2
50024912;D;C2;C2
50443283;D;D;D
50080034;C2;C1;C2
50876724;D;D;D
50114177;D;D;D
50110530;D;D;D
50024493;D;D;D
50019463;D;D;D
50024906;D;D;D
50024529;C1;B2;C1
50023927;D;C2;C2
50107409;D;D;D
50026271;D;D;D
50730185;D;D;D
50171224;D;D;D
50110535;D;D;D
50024326;D;D;D
50112935;D;D;D
50909215;D;D;D
50690744;D;D;D
50036168;C2;C2;C2
50932101;D;D;D
50066522;C2;C2;C2
50390694;D;D;D
50596837;D;D;D
50076893;C2;C2;C2
50313517;D;D;D
50037915;C2;C1;C2
50249487;D;D;D
50108214;C1;C1;C2
50721038;D;D;D
50787489;D;D;D
50738526;D;D;D
50508202;D;D;D
50035204;D;D;D
50818341;D;D;D
50054089;C1;B2;C1
50996568;D;D;D
50519212;D;D;D
50077989;D;C2;D
50705202;D;D;D
50721216;D;D;D
50024504;C2;C2;D
50632736;D;D;D
50192205;D;D;D
50232770;D;D;D
50561413;D;D;D
50337548;D;D;D
50070623;C2;D;C2
50053964;B2;B2;B2
50107838;C1;C1;C2
50073012;B1;B1;B1
50121081;D;D;D
50000142;C2;C2;C2
50312081;D;D;D
50105914;B2;B2;B2
50906232;D;D;D
50048326;C1;B2;C1
50074940;B2;B1;B2
50951769;D;D;D
50317393;D;D;D
50107836;D;D;D
50052953;B1;B1;B2
50013545;C1;B2;C1
50073806;B1;B1;B1
50101650;B2;C1;C1
50056872;B2;B1;B1
50011455;C1;C1;B2
50109470;C2;C1;C2
50068115;D;D;D
50309684;D;D;D
50318470;D;D;D
50648896;D;D;D
50582232;D;D;D
50115675;D;D;D
50925563;D;D;D
50678663;D;D;D
50108978;C1;C1;C1
50488996;D;D;D
50786881;D;D;D
50470140;D;D;D
50600273;D;D;D
50499351;D;D;D
50074415;A;B1;B1
50037504;C1;C2;C1
50263439;D;D;D
50155903;D;D;D
50093460;D;D;D
50943804;D;D;D
50050924;D;D;D
50420380;D;D;D
50058470;D;D;D
50285467;D;D;D
50028586;C1;C1;C1
50049728;C1;B2;C1
50049980;D;C2;D
50090841;D;D;D
50065745;B2;C1;B2
50895915;C1;C1;C2
50933477;D;D;D
50084560;B2;B1;B2
50913069;D;D;D
50092835;C1;C1;B2
50070264;B1;A;B1
50448854;D;D;D
50544489;D;D;D
50049979;D;D;C2
50017601;D;D;D
50533975;D;D;D
50380850;D;D;D
50578545;D;D;D
50533827;D;D;D
50021330;B2;B2;B2
50388460;D;D;D
50929410;D;D;D
50959646;D;D;D
50686836;D;D;D
50274619;D;D;D
50778315;D;D;D
50116117;D;D;D
50278304;D;D;D
50223550;D;D;D
50259539;D;D;D
50241729;D;D;D
50664360;D;D;D
50113725;D;C2;D
50114904;D;D;D
50979310;D;D;D
50101747;D;D;D
50001455;D;D;D
50272144;D;D;D
50025822;B2;C1;C1
50206974;D;D;D
50251457;D;D;D
50344870;D;D;D
50442759;D;D;D
50041211;C2;C2;C1
50061016;C1;B2;C1
50188771;D;D;D
50113251;D;D;D
50364782;D;D;D
50168584;D;D;D
50005170;D;D;D
50241613;D;D;D
50741578;D;D;D
50684612;D;D;D
50295861;D;D;D
50385089;D;D;D
50231693;D;D;D
50697331;D;D;D
50369326;D;D;D
50052652;D;C2;D
50019983;B2;C1;C1
50107147;D;D;D
50110552;D;D;D
50109516;D;D;D
50096981;D;D;D
50021785;C2;C2;C2
50388363;D;D;D
50312561;D;D;D
50069483;B2;B1;B2
50040380;B2;C1;C1
50072364;B2;B1;B2
50073642;B1;B1;B2
50946447;C2;C2;C2
50052203;C2;C2;C1
50075573;B1;B1;B2
50079466;B2;B1;B2
50056622;B1;B1;B1
50072433;B2;B2;B2
50109517;D;D;D
50047913;C1;B2;C1
50053795;B2;B2;B2
50060591;C1;B2;B2
50050925;D;D;D
50092933;B2;B1;B2
50076963;B2;B1;B1
50037774;B2;B1;B2
50019581;B1;B2;B2
50078480;B2;B2;B2
50073860;C2;C1;C2
50543385;D;D;D
50964720;D;D;D
50035890;B1;B2;B2
50086312;C2;C2;C2
50000188;D;D;D
50766392;D;D;D
50560298;C1;C1;C2
50115124;D;D;D
50716972;D;D;D
50728059;D;D;D
50681494;D;D;D
50209884;D;D;D
50403966;D;D;D
50641018;D;D;D
50730932;D;D;D
50909525;D;D;D
50077738;D;D;D
50096488;D;D;D
50626329;D;D;D
50175661;D;D;D
50902008;D;D;D
50126466;D;D;D
50255940;D;D;D
50113959;D;D;D
50809202;D;D;D
50544772;D;D;D
50110212;D;D;D
50076852;D;D;D
50367293;D;C2;D
50141724;D;D;D
50115846;D;D;D
50423304;D;D;D
50521691;D;D;D
50653601;D;D;D
50415344;D;D;D
50346881;D;D;D
50767208;D;D;D
50062096;D;D;D
50679864;D;D;D
50410822;D;D;D
50139339;D;D;D
50728911;D;D;D
50587528;D;D;D
50110218;D;D;D
50558048;D;D;D
50408518;D;D;D
50361937;D;D;D
50042425;C2;C2;D
50906623;D;D;D
50059628;D;D;D
50652532;D;D;D
50744038;D;D;D
50726358;D;D;D
50994212;D;D;D
50971190;D;D;D
50536249;D;D;D
50171623;D;D;D
50489275;D;D;D
50376810;D;D;D
50717332;D;D;D
50746731;D;D;D
50048546;D;D;D
50110221;D;D;D
50444425;D;D;D
50596640;D;D;D
50743783;D;D;D
50641964;D;D;D
50616366;D;D;D
50110224;D;D;D
50785222;D;D;D
50114159;C2;C2;D
50112031;C2;C2;D
50095246;D;D;D
50110228;D;D;D
50041992;D;D;D
50885944;D;D;D
50115415;D;C2;D
50790064;D;D;D
50115305;D;D;D
50607871;D;D;D
50470337;D;D;D
50173774;D;D;D
50133993;D;D;D
50533010;D;D;D
50845659;D;D;D
50440853;D;D;D
50881477;D;D;D
50110232;D;D;D
50707000;D;D;D
50809423;D;D;D
50602063;D;D;D
50719513;D;D;D
30030430;D;D;D
50586750;D;D;D
50102848;D;D;D
50755501;D;D;D
50110235;D;D;D
50056291;C2;C2;D
50204165;D;D;D
50892746;D;D;D
50052286;C2;C2;D
50174169;D;D;D
50110237;D;D;D
50099875;D;D;D
50110238;D;D;D
50727699;D;D;D
50978861;D;D;D
50908820;D;D;D
50676237;D;D;D
50941860;D;D;D
50493469;D;D;D
50845950;D;D;D
50221418;D;D;D
50110241;D;D;D
50456342;D;D;D
50710745;D;D;D
50975439;D;D;D
50872850;D;D;D
50267442;D;D;D
50110244;D;D;D
50034250;D;D;D
50692569;D;D;D
50878344;D;D;D
50764772;D;D;D
50897675;D;D;D
50069319;D;D;D
50864459;D;D;D
50395130;D;D;D
50238248;D;D;D
50847554;D;D;D
50953192;D;D;D
50584359;D;D;D
50572822;D;D;D
50312022;D;D;D
50099198;D;D;D
50731181;D;D;D
50130412;D;D;D
50660101;D;D;D
50816578;D;D;D
50110250;D;D;D
50048873;D;D;D
50339338;D;D;D
50892738;D;D;D
50133799;D;D;D
50095453;D;D;D
50067074;D;D;D
50095452;D;D;D
50095451;D;D;D
50428187;D;D;D
50133578;D;D;D
50906461;D;D;D
50323083;D;D;D
50945130;D;D;D
50159402;D;D;D
50333275;D;D;D
50745964;D;D;D
50042428;D;D;D
50052649;D;D;D
50110253;D;D;D
50095999;D;D;D
50560484;D;D;D
50312766;D;D;D
50740504;D;D;D
50543083;D;D;D
50910779;D;D;D
50064998;D;D;D
50639323;D;D;D
50791524;D;D;D
50891995;D;D;D
50460692;D;D;D
50636324;D;D;D
50190229;D;D;D
50651315;C2;C2;D
50713426;D;D;D
50697552;D;D;D
50094267;D;D;D
50053361;D;D;D
50069136;B2;C1;C1
50008421;C1;C1;C1
50736434;D;D;D
50044391;D;D;D
50937111;D;D;D
50083325;D;D;D
50247239;D;D;D
50397001;D;D;D
50685163;D;D;D
50245724;D;D;D
50678868;D;D;D
50654217;D;D;D
50831305;D;D;D
50113452;D;C2;D
50495038;D;D;D
50361570;D;D;D
50992015;D;D;D
50603345;D;D;D
50472038;D;D;D
50013912;D;D;D
50053144;C2;C2;C2
50746766;D;D;D
50908790;D;D;D
50017550;D;C2;D
50275445;D;D;D
50395874;D;D;D
50050339;D;D;D
50029994;C1;C1;C2
50998749;D;D;D
50391704;D;D;D
50533258;D;D;D
50572660;D;D;D
50889753;D;D;D
50522787;D;D;D
50110584;D;D;D
50118145;D;D;D
50165526;D;C2;D
50977474;D;D;D
50993887;D;D;D
50721151;D;D;D
50038198;D;D;D
50048168;D;D;D
50043944;D;D;D
50762168;D;D;D
50053473;D;C2;D
50966405;D;D;D
50866826;D;D;D
50728180;D;D;D
50609335;D;D;D
50878972;D;D;D
50227297;D;D;D
50782665;D;D;D
50116764;D;D;D
50517139;D;D;D
50499300;D;D;D
50242717;D;D;D
50353624;D;D;D
50762672;D;D;D
50591142;D;D;D
50274813;D;D;D
50858378;D;D;D
50613553;D;D;D
50878727;D;D;D
50941798;D;D;D
50322079;D;D;D
50919172;D;D;D
50057269;D;D;D
50700642;D;D;D
50048440;D;D;D
50709038;D;D;D
50373439;D;D;D
50977040;D;D;D
50547593;D;D;D
50894137;D;D;D
50162225;D;D;D
50000209;D;D;D
50097269;C2;C2;D
50751247;D;D;D
50049765;D;D;D
50472909;D;D;D
50031838;C2;C1;C2
50651110;D;D;D
50108734;D;D;D
50535676;D;D;D
50442333;D;D;D
50429736;D;D;D
50611275;D;D;D
50113831;C2;C2;D
50263048;D;D;D
50048742;D;D;D
50281712;D;D;D
50053474;D;D;D
50396781;D;D;D
50000705;D;D;D
50205242;D;D;D
50293990;D;D;D
50344595;D;D;D
50947877;D;D;D
50518089;D;D;D
50465287;D;D;D
50491784;D;D;D
50116553;D;D;D
50116552;C2;C1;C2
50003309;C2;C2;C2
50401688;D;D;D
50609432;D;D;D
50062359;D;C2;C2
50225669;D;D;D
50252437;D;D;D
50786008;D;D;D
50287540;D;D;D
50829637;D;D;D
50506706;D;D;D
50084199;D;D;D
50973991;D;D;D
50925903;D;D;D
50048698;D;D;D
50832735;C2;C2;D
50875868;D;D;D
50062053;D;D;D
50627724;D;D;D
50288733;D;D;D
50094247;D;D;D
50582186;D;D;D
50262432;D;D;D
50484222;D;D;D
50771019;D;D;D
50013991;D;D;D
50090167;D;D;D
50037372;D;D;D
50114054;D;D;D
50745417;D;D;D
50116794;D;D;C2
50095288;C2;C2;D
50089616;C1;C2;C2
50095289;C1;C1;C2
50052547;D;D;D
50012509;D;D;D
50034158;D;D;D
50094430;D;D;D
50114053;D;D;D
50283456;D;D;D
50353470;D;D;D
50521306;D;D;D
50677721;D;D;D
50105185;D;D;D
50101162;D;C2;D
50079157;D;D;D
50108058;D;C2;D
50712004;D;D;D
50989073;D;D;D
50051787;D;D;D
50859137;D;D;D
50577026;D;D;D
50671146;D;D;D
50815431;D;D;D
50035233;C2;C2;C2
50085154;C2;C2;C2
50080254;C2;C2;C2
50040739;C1;C2;C2
50079152;D;D;D
50085101;C2;C2;C2
50830074;D;D;D
50934082;D;D;D
50090205;D;D;D
50090207;C2;C2;D
50843915;D;D;D
50706500;D;D;D
50109823;D;D;D
50034165;D;D;C2
50104028;D;D;D
50109824;D;C2;D
50363786;D;D;D
50103412;D;C2;C2
50262602;D;D;D
50153498;D;D;D
50109818;D;D;D
50553976;D;D;D
50058028;D;C2;D
50101331;D;C2;C2
50099803;D;D;D
50345451;D;D;D
50209701;D;D;D
50521772;D;D;D
50103477;C2;C2;C2
50238981;D;D;D
50508989;D;D;D
50766821;D;D;D
50685414;D;D;D
50226029;D;D;D
50086138;D;C2;D
50090219;D;D;D
50090595;D;D;D
50069148;D;D;D
50085157;D;D;D
50307517;D;D;D
50108057;C2;C2;D
50973347;D;D;D
50481770;D;D;D
50779087;D;D;D
50869752;D;D;D
50084992;C2;C2;D
50103475;D;D;C2
50710362;D;D;D
50114046;D;D;D
50337467;D;D;D
50561596;D;D;D
50041046;C2;C1;C2
50089615;D;D;D
50367803;D;D;D
50088952;C2;C2;C2
50085432;D;C2;C2
50085433;D;D;D
50430084;D;D;D
50032013;D;D;D
50114045;D;D;D
50065826;D;D;D
50939394;D;D;D
50109830;C2;C2;D
50111884;C2;C2;D
50094245;D;C2;D
50212842;D;D;D
50943758;D;D;D
50084913;D;D;D
50214241;D;D;D
50060600;D;D;D
50083111;C2;C2;C2
50160184;D;D;D
50085436;D;D;D
50062717;C2;D;D
50084915;C2;C2;D
50105198;D;D;D
50031119;D;D;D
50080728;D;C2;D
50097226;D;D;D
50106491;D;D;D
50797670;D;D;D
50110645;D;D;D
50010569;D;D;D
50044352;D;D;D
50070405;D;D;D
50422901;C1;C1;C2
50115448;D;D;D
50613685;D;D;D
50103661;D;D;D
50658220;D;D;D
50354159;D;D;D
50115450;D;D;D
50070404;D;D;D
50034595;D;D;D
50231596;D;D;D
50108989;D;D;D
50103663;D;D;D
50056540;D;D;D
50578650;D;D;D
50270087;D;D;D
50211846;D;D;D
50600591;D;D;D
50556819;D;D;D
50344641;D;D;D
50017960;D;D;D
50215256;D;D;D
50728873;D;D;D
50489453;D;D;D
50306804;D;D;D
50204017;D;D;D
50113304;D;D;D
50263927;D;D;D
50636146;D;D;D
50068545;D;D;D
50475150;D;D;D
50450557;D;D;D
50414119;D;D;D
50815466;D;D;D
50920006;D;D;D
50415832;D;D;D
50092309;D;D;D
50601881;D;D;D
50111141;D;D;D
50217208;D;D;D
50112481;D;D;D
50128949;D;D;D
50738194;D;D;D
50504304;D;D;D
50915401;D;D;D
50820370;D;D;D
50964119;D;D;D
50061074;D;D;D
50220993;D;D;D
50111144;D;D;D
50935534;C2;C2;D
50211943;D;D;D
50583808;D;D;D
50171003;D;D;D
50894471;D;D;D
50036844;D;D;D
50031650;D;D;D
50081670;D;D;D
50498908;D;D;D
50172549;D;D;D
50367420;D;D;D
50554735;D;D;D
50391925;D;D;D
50115461;D;D;D
50101537;D;D;D
50707345;D;D;D
50427261;D;D;D
50106517;C2;C2;C2
50070409;C2;C2;D
50054336;C2;C2;D
50654675;D;D;D
50108992;D;D;D
50238078;D;D;D
50034594;D;D;D
50423274;D;D;D
50926705;D;D;D
50080729;D;D;D
50089891;D;D;D
50110651;D;D;D
50883674;D;D;D
50700367;D;D;D
50056541;D;D;D
50057795;D;D;D
50033779;D;D;D
50064500;D;D;D
50537105;D;D;D
50950614;D;D;D
50108993;D;D;D
50031154;D;D;D
50149539;D;D;D
50170309;D;D;D
50982257;D;D;D
50490370;D;D;D
50664700;D;D;D
50722301;D;D;D
50014909;D;D;D
50145398;D;D;D
50071265;D;D;D
50087719;D;D;D
50284746;D;D;D
50458361;D;D;D
50070309;D;C2;D
50100836;D;D;D
50244930;D;D;D
50101515;D;C2;D
50115467;D;D;D
50035838;D;D;D
50196030;D;D;D
50105321;D;D;D
50630741;D;D;D
50621297;D;D;D
50286803;D;D;D
50515004;D;D;D
50316869;D;D;D
50325256;D;D;D
50208276;D;D;D
50057166;D;D;D
50556959;D;D;D
50551116;C2;C2;C2
50135341;D;D;D
50400452;D;D;D
50417525;D;D;D
50044410;C2;C1;C1
50026911;C2;C2;C2
50347675;D;D;D
50499939;D;D;D
50960296;D;D;D
50497863;D;D;D
50922483;D;D;D
50977741;D;D;D
50092012;D;D;D
50337106;D;D;D
50047533;D;D;D
50009821;D;D;D
50882295;D;D;D
50040571;C2;C2;D
50390732;D;D;D
50074913;D;C2;D
50944371;D;D;D
50627759;D;D;D
50970925;D;D;D
50276603;D;D;D
50385259;D;D;D
50029326;D;D;D
50608061;D;D;D
50247735;D;D;D
50911716;D;D;D
50903381;D;D;D
50271547;D;D;D
50761625;D;D;D
50041069;D;C2;D
50656686;D;D;D
50557319;D;D;D
50514075;D;D;D
50084803;C2;C2;D
50329790;D;D;D
50975420;D;D;D
50813315;D;D;D
50994026;D;D;D
50292056;D;D;D
50735926;D;D;D
50349120;D;D;D
50430386;D;D;D
50090031;D;C2;D
50363921;D;D;D
50140124;D;D;D
50950002;D;D;D
50428942;D;D;D
50499408;D;D;D
50802569;D;D;D
50032177;D;D;D
50896903;D;D;D
50072052;C2;C2;D
50680366;D;D;D
50345222;D;D;D
50188321;D;D;D
50081337;D;C2;D
50395947;D;D;D
50132210;D;D;D
50196642;D;D;D
50316974;D;D;D
50813129;D;D;D
50709461;C1;C2;C2
50888706;D;D;D
50740210;D;D;D
50610864;D;D;D
50113802;D;D;D
50084378;D;D;D
50591215;D;D;D
50070065;B2;B2;C1
50199811;D;D;D
50106136;D;D;D
50084804;C2;C1;C2
50137433;D;D;D
50275844;D;D;D
50813676;D;D;D
50540904;D;D;D
50929984;D;D;D
50047756;B2;B2;B2
50873334;D;D;D
50788493;D;D;D
50032265;D;D;D
50105856;C1;C1;C2
50129562;D;D;D
50693298;D;D;D
50523171;D;D;D
50963341;D;D;D
50041111;D;D;D
50932756;D;C2;D
50376799;D;D;D
50475223;C2;C2;D
50747312;D;D;D
50697056;D;D;D
50065852;D;D;D
50043045;C2;C2;C2
50218816;D;D;D
50040681;B2;B2;C1
50915126;D;D;D
50439103;D;D;D
50380575;D;D;D
50549952;D;D;D
50065853;D;D;D
50338544;D;D;D
50032077;C1;C1;B2
50325426;D;D;D
50447025;D;D;D
50498894;D;D;D
50284177;D;D;D
50695363;D;D;D
50590650;D;D;D
50358669;D;D;D
50919350;D;D;D
50545795;D;D;D
50920359;D;D;D
50947133;D;D;D
50510169;D;D;D
50871366;D;C2;D
50236202;D;D;D
50360590;D;D;D
50377698;D;D;D
50804588;D;D;D
50332295;D;D;D
50450107;D;D;D
50865870;D;D;D
50234595;D;D;D
50262815;D;D;D
50160648;D;D;D
50481355;D;D;D
50159917;D;D;D
50294644;D;D;D
50035181;D;D;D
50081659;D;D;D
50703692;D;D;D
50104623;C2;C2;D
50557335;D;C2;D
50053490;D;D;D
50009818;D;D;D
50729888;D;D;D
50041977;D;D;D
50867865;D;D;D
50271024;D;D;D
50029726;D;D;D
50047534;C2;C1;C1
50104626;D;D;D
50052880;D;D;D
50633899;D;D;D
50173189;D;D;D
50287265;D;D;D
50967657;D;D;D
50349805;D;D;D
50178741;D;D;D
50244027;D;D;D
50271873;D;D;D
50566776;D;D;D
50356569;D;D;D
50028851;D;D;D
50490656;D;D;D
50065854;C2;C1;C2
50679996;D;D;D
50449095;D;D;D
50146432;D;D;D
50366548;D;D;D
50374095;D;D;D
50111052;C2;C2;C2
50506889;C2;C2;C2
50115024;C2;C2;C2
50645110;D;D;D
50057165;C2;C1;C2
50888153;D;D;D
50719262;D;D;D
50214268;D;D;D
50663526;D;D;D
50401874;D;D;D
50115019;D;D;D
50115018;D;D;D
50094511;D;D;D
50022245;D;D;D
50016020;D;D;D
50107644;D;D;D
50062531;C2;C2;D
50488651;D;D;D
50684582;D;D;D
50676857;D;D;D
50191349;D;D;D
50515691;D;D;D
50375830;D;D;D
50716050;D;D;D
50954156;D;D;D
50018239;D;D;D
50037150;D;D;D
50370952;D;D;D
50112742;D;D;D
50716697;D;D;D
50481983;D;D;D
50350293;D;D;D
50112332;D;D;D
50987712;D;D;D
50396676;D;D;D
50141635;D;D;D
50898620;D;D;D
50092448;D;D;D
50490265;D;D;D
50728156;D;D;D
50315064;D;D;D
50061912;C2;C2;D
50625098;D;D;D
50115016;D;D;D
50017323;C2;C2;C2
50411365;D;D;D
50477528;D;D;D
50788582;D;D;D
50468510;D;D;D
50901109;D;D;D
50066092;C2;C2;C2
50110153;C2;C2;C2
50107750;D;D;D
50096024;C1;C1;C1
50042130;D;C2;D
50081412;D;D;D
50464558;D;D;D
50080233;C1;B2;C1
50081418;C1;B2;C1
50083981;D;D;D
50411810;D;D;D
50348906;D;D;D
50938770;D;D;D
50365940;D;D;D
50105532;D;D;D
50110151;D;D;D
50113650;D;D;D
50104239;C2;C2;C2
50096025;D;D;C2
50081050;D;D;D
50716859;D;D;D
50885510;D;D;D
50113649;D;D;D
50093338;D;D;D
50113851;D;D;D
50290738;D;D;D
50928899;D;D;D
50111621;D;D;D
50660276;D;D;D
50861468;D;D;D
50500872;D;D;D
50097060;D;D;D
50065220;C2;C2;D
50759655;D;D;D
50893203;D;D;D
50504126;D;D;D
50802690;D;D;D
50811614;D;D;D
50291726;D;D;D
50111625;D;D;D
50068217;D;C2;C2
50070183;D;D;D
50660209;D;D;D
50262750;D;D;D
50342118;D;D;D
50083028;D;D;D
50494236;D;D;D
50560530;D;D;D
50373587;D;D;D
50504819;D;D;D
50144723;D;D;D
50114654;D;D;D
50228625;D;D;D
50105538;D;D;D
50065221;D;C2;D
50105537;D;D;D
50232258;D;D;D
50111622;D;D;D
50074842;D;D;D
50082127;D;D;D
50066090;D;D;D
50245244;D;D;D
50209132;D;D;D
50394371;D;D;D
50178881;D;D;D
50398636;D;D;D
50065545;D;D;D
50608339;D;D;D
50776029;D;D;D
50808923;D;D;D
50097502;C2;C2;D
50988301;D;D;D
50510622;D;D;D
50080377;C1;C1;C1
50058842;D;D;D
50221469;D;D;D
50115520;D;D;D
50028453;D;D;D
50205587;D;D;D
50115521;D;D;D
50012439;C1;C1;C2
50112929;D;D;D
50098770;D;D;D
50100741;D;D;D
50064842;D;D;D
50081048;D;D;D
50113728;D;D;D
50927280;D;D;D
50113727;D;D;D
50081416;C1;C1;C1
50101385;D;D;D
50254839;D;D;D
50103028;C2;C1;C2
50080375;C2;C2;D
50105536;D;D;D
50113652;D;D;D
50048509;D;D;D
50112953;D;D;D
50101386;C1;C1;C2
50080368;D;D;D
50932977;D;D;D
50972839;D;D;D
50059495;D;D;D
50670840;D;D;D
50386395;D;D;D
50144227;D;D;D
50065453;D;D;D
50351729;D;D;D
50082008;C1;C1;C1
50080366;C2;C2;C2
50102696;D;C2;D
50882252;D;D;D
50066396;C2;C2;C2
50058177;C2;C2;C2
50760424;D;D;D
50714791;D;D;D
50762915;D;D;D
50096180;D;D;D
50060954;D;D;D
50474278;D;D;D
50384503;D;D;D
50015618;C2;C2;C2
50106364;D;D;D
50096174;D;C2;D
50788345;D;D;D
50603108;B2;B2;C1
50116769;D;D;D
50054079;D;D;D
50105390;D;C2;D
50033685;D;D;D
50105391;D;D;D
50923927;D;D;D
50894196;D;D;D
50235389;D;D;D
50349104;D;D;D
50040464;D;D;D
50045318;D;D;D
50263900;D;D;D
50457225;D;D;D
50663852;D;D;C2
