Lidnummer;Klassement enkel;Klassement dubbel;Klassement gemengd
50262912;D;D;D
50213520;D;D;D
50038505;C2;C2;C2
50665553;D;D;D
50051107;D;D;D
50802585;D;D;D
50078402;C2;C2;D
50063004;D;D;D
50103951;C2;C2;D
50899422;D;D;D
50228447;D;D;D
50069360;D;D;D
50105442;D;D;D
50284053;D;D;D
50091185;C2;C1;C2
50933655;D;D;D
50882899;D;D;D
50103411;D;C2;D
50694510;D;D;D
50716689;D;D;D
50067492;D;D;D
50777017;D;D;D
50112841;C2;D;D
50645188;D;D;D
50089332;D;D;D
50086477;D;D;D
50374974;D;D;D
50507214;D;D;D
50081380;D;D;D
50476106;D;D;D
50038524;D;D;D
50243039;D;D;D
50098331;D;D;D
50306103;D;D;D
50103937;C2;C2;C2
50057683;D;D;D
50288164;D;D;D
50930567;D;D;D
50630040;D;D;D
50108042;D;D;D
50090905;C2;D;D
50101798;D;D;D
50800507;D;D;D
50892517;D;D;D
50088236;C2;C2;D
50074054;D;D;D
50367013;D;D;D
50999559;D;D;D
50089958;D;C2;C2
50073366;D;D;D
50077911;D;D;D
50430300;D;D;D
50422634;D;D;D
50039771;D;D;D
50230468;C2;C2;D
50024190;D;D;D
50062788;D;D;D
50158597;D;D;D
50089342;C2;C2;C2
50092406;D;D;D
50780840;D;D;D
50109607;D;D;D
50373595;D;D;D
50088948;D;D;D
50250914;D;D;D
50047137;D;D;D
50235575;D;D;D
50389033;D;D;D
50049201;C2;C2;C2
50115079;D;D;D
50080333;D;D;D
50033892;C2;C2;C2
50081478;B1;B1;B2
50074966;D;D;D
50575430;D;D;D
50035980;C1;C1;B2
50074969;D;D;D
50951491;D;D;D
50524151;D;D;D
50027442;C2;C2;D
50605666;D;D;D
50075011;D;D;D
50083231;D;D;D
50030169;C2;C2;C2
50104864;D;D;D
50050450;C2;C2;C2
50050452;C2;C2;D
50075012;D;D;D
50045569;B2;B2;B2
50966839;D;D;D
50037665;C2;C2;C2
50074985;D;D;D
50160265;D;D;D
50096944;D;D;D
50075164;C2;C2;C2
50229265;D;D;D
50040767;D;D;D
50078160;C2;C2;C2
50115094;D;D;D
50032564;D;D;D
50169211;D;D;D
50694693;D;D;D
50111104;D;D;D
50685392;D;D;D
50040673;D;D;D
50105299;C2;C2;C2
50456288;D;D;D
50049659;D;D;D
50018355;C1;B2;B2
50085252;D;D;D
50033724;D;C2;C2
50059921;C2;C2;C2
50759183;D;D;D
50045622;D;D;D
50030523;C2;C2;D
50075130;D;D;D
50083312;D;D;D
50073532;D;C2;D
50030441;D;C2;D
50037465;C1;C1;C2
50961810;D;D;D
50055669;B2;B2;B2
50981285;D;D;D
50112763;D;D;D
50038371;C2;C2;C2
50040743;D;D;D
50115088;D;D;D
50099957;D;D;D
50115097;D;D;D
50012153;D;D;D
50086396;D;D;D
50036611;D;D;D
50074968;B2;C1;B1
50074967;B2;B2;C1
50075160;D;D;D
50091602;D;D;D
50095806;D;D;D
50067908;D;C2;D
50590472;D;D;D
50321609;D;D;D
50075178;D;D;D
50930346;D;D;D
50926004;D;D;D
50346636;D;D;D
50990500;D;D;D
50639293;D;D;D
50044040;C1;C1;C1
50083233;D;D;D
50908618;D;D;D
50966812;D;D;D
50068215;D;D;D
50030429;D;D;D
50067930;C1;C1;C2
50007346;C2;C2;C2
50073146;D;D;D
50080341;D;D;D
50651676;D;D;D
50109671;D;D;D
50099959;D;D;D
50032560;D;D;D
50172883;D;D;D
50390570;D;D;D
50761471;D;D;D
50730266;D;D;D
50311085;D;D;D
50516035;D;D;D
50078484;D;D;D
50605909;D;D;D
50048510;C2;C2;C2
50317431;D;D;D
50485822;D;D;D
50075469;D;C2;D
50096943;C2;C2;D
50006379;C2;C2;C2
50074971;C2;C2;C2
50078156;D;D;D
50899554;D;D;D
50017653;C1;B2;C1
50073531;C2;C2;D
50015967;C1;C1;C1
50073140;D;D;D
50109870;D;D;D
50037946;B2;B2;C1
50902504;D;D;D
50692437;D;D;D
50086392;D;D;D
50086388;D;D;D
50075165;C2;C2;C2
50485091;D;D;D
50021510;C2;C2;C2
50075010;D;D;D
50922386;D;D;D
50109397;D;D;D
50098430;D;D;D
50108407;D;D;D
50826611;D;D;D
50116703;D;D;D
50101014;D;D;D
50098477;D;D;D
50139738;D;D;D
50501895;D;D;D
50098479;D;D;D
50543873;D;D;D
50303295;D;D;D
50068204;D;D;D
50095756;D;D;D
50559192;D;D;D
50295551;D;D;D
50116701;D;D;D
50032687;D;D;D
50509799;D;D;D
50095076;D;D;D
50107911;D;D;D
50101016;D;D;D
50739204;D;D;D
50259253;D;D;D
50107912;D;D;D
50893904;D;D;D
50101012;D;D;D
50107914;D;D;D
50591339;D;D;D
50095768;D;D;D
50095757;D;D;D
50996282;D;D;D
50217011;D;D;D
50069640;D;D;D
50774794;D;D;D
50095075;D;D;D
50095077;D;D;D
50550195;D;D;D
50539779;D;D;D
50101015;D;D;D
50028237;D;D;D
50693913;D;D;D
50095766;D;D;D
50520717;D;D;D
50111801;D;D;D
50131168;D;D;D
50095758;D;D;D
50777556;D;D;D
50678299;D;D;D
50113099;D;D;D
50515594;D;D;D
50287982;D;D;D
50622943;D;D;D
50512986;D;D;D
50666428;D;D;D
50952404;D;D;D
50617893;D;D;D
50411934;D;D;D
50351508;D;D;D
50949926;D;D;D
50224247;D;D;D
50322338;D;D;D
50631357;D;D;D
50396641;D;D;D
50674064;D;D;D
50027108;D;D;D
50093317;D;D;D
50000420;C2;C2;C2
50020861;C2;C2;C2
50093310;C1;B2;C1
50561871;D;D;D
50080026;C2;C2;D
50093309;C1;C1;D
50039243;D;D;D
50093319;C1;B2;C1
50053276;D;C2;C2
50031448;C2;C2;D
50050594;C2;C2;D
50751018;D;D;D
50342495;D;D;D
50102402;B1;B1;B2
50093318;B1;B1;B2
50056180;D;D;D
50053277;C2;C2;C1
50094749;C2;C2;D
50112156;C1;B2;C1
50108911;D;C2;C2
50099612;D;D;C2
50770691;D;D;D
50112157;C1;C1;D
50027130;D;D;D
50103886;B1;B2;B1
50646990;D;D;D
50027116;D;C2;D
50093312;D;C2;D
50093320;C2;C2;D
50611801;D;D;D
50159615;D;D;D
50977709;D;C2;D
50851977;D;D;D
50640313;D;D;D
50598929;D;D;D
50052824;C2;C2;D
50099611;C2;C2;C2
50079470;B2;C2;C1
50109409;D;D;D
50745239;D;D;D
50027118;C2;C2;C2
50868195;D;D;D
50093307;C2;C2;D
50102400;C1;C1;D
50027119;D;C1;C2
50044784;C2;C2;C2
50062541;D;C2;D
50070202;C2;C2;D
50039779;D;C2;C2
50093316;C1;B2;C2
50883607;D;D;D
50020994;D;C2;D
50107735;D;D;D
50085416;C2;C2;C2
50026931;C2;C1;C2
50821997;D;D;D
50845489;D;D;D
50825968;D;D;D
50939807;D;D;D
50798278;D;D;D
50116739;C2;C2;D
50114687;D;D;D
50892789;D;D;D
50296744;D;D;D
50706977;D;D;D
50105860;D;D;D
50879588;D;D;D
50130587;D;D;D
50898531;D;D;D
50514148;D;D;D
50028270;D;D;D
50074708;C2;C2;C2
50102648;C2;C2;D
50565036;D;D;D
50965395;D;D;D
50104323;D;D;D
50115918;D;D;D
50037149;D;D;D
50907077;D;D;D
50223445;D;D;D
50712845;D;D;D
50604139;D;D;D
50088113;C2;C2;D
50060567;D;C2;D
50054896;C2;C2;D
50114690;D;C2;D
50100375;D;D;D
50073065;C2;C2;D
50083219;C2;C2;D
50603930;D;D;D
50587641;D;D;D
50015934;D;D;D
50858432;D;D;D
50491555;D;D;D
50047968;D;D;D
50438336;D;D;D
50243950;D;D;D
50412434;D;D;D
50138545;D;D;D
50092796;D;D;D
50171097;D;D;D
50108623;D;D;D
50113796;C2;C2;D
50193074;D;D;D
50779869;D;D;D
50985299;D;D;D
50306278;D;D;D
50188275;D;D;D
50682598;D;D;D
50076187;D;D;D
50079077;D;D;D
50108570;C1;B2;C1
50834274;D;D;D
50080225;C2;C2;C2
50449796;C1;C1;C2
50044880;A;A;A
50040824;C1;B1;C1
50990594;D;D;D
50081826;A;B1;B2
50060056;C2;C2;C2
50098521;D;D;D
50112082;D;D;D
50098527;D;D;D
50103628;C1;C1;D
50838466;D;D;D
50115212;C2;C1;D
50707167;D;D;D
50754939;D;D;D
50344625;D;D;D
50641530;D;D;D
50007491;D;D;D
50067414;C2;C1;C2
50775308;D;D;D
50822608;D;D;D
50413643;D;D;D
50088878;D;D;D
50097336;C2;C1;D
50097337;C1;C1;C2
50446630;D;D;D
50072776;C2;C2;C2
50115215;D;D;D
50108575;C1;B2;C2
50108576;C1;C1;C2
50111316;D;D;D
50634682;D;D;D
50097683;C2;C1;D
50000527;D;D;D
50744712;D;D;D
50531441;D;D;D
50078549;C2;C1;C2
50018145;D;D;D
50081840;D;D;D
50098525;C2;C2;D
50101774;D;D;D
50193449;D;D;D
50211447;D;D;D
50253867;D;D;D
50445642;D;D;D
50079582;D;C2;D
50068107;C2;C1;C2
50238876;D;D;D
50278878;D;D;D
50108885;D;C2;C2
50108100;C2;C2;D
50007585;D;D;D
50485385;A;A;A
50272586;D;D;D
50312170;D;D;D
50656007;D;D;D
50511165;D;D;D
50079067;C2;B2;C2
50588397;D;D;D
50467034;D;D;D
50078854;D;C1;C2
50594176;D;D;D
50084580;C2;C2;C2
50108580;D;D;D
50101779;D;C2;C2
50362577;D;D;D
50111320;D;D;D
50069289;D;C2;C2
50115216;D;D;D
50173006;A;A;A
50041942;C1;B2;B2
50863851;D;D;D
50087902;D;C2;D
50070411;B2;B1;B2
50063745;D;D;C2
50137719;D;D;D
50889044;D;D;D
50097641;B1;A;A
50004786;D;D;D
50067250;B2;B1;B2
50700553;A;A;A
50071044;B2;B2;B2
50276239;D;D;D
50115219;D;D;D
50728784;D;D;D
50271857;D;D;D
50178806;A;A;A
50088339;C2;C2;D
50008256;C2;C2;C2
50203398;D;D;D
50568531;D;D;D
50599046;D;D;D
50115217;D;D;D
50346970;C1;C1;D
50554069;D;D;D
50093098;D;C2;D
50093096;D;C2;D
50646281;D;D;D
50314416;D;D;D
50189883;D;D;D
50066495;D;C2;D
50135201;D;D;D
50027576;B2;A;A
50031410;C1;C1;C1
50464205;D;D;D
50089088;D;D;D
50575465;D;D;D
50985795;D;D;D
50072775;A;A;B1
50083547;C2;C2;C2
50084582;D;D;D
50081825;B2;B2;C1
50081842;D;C2;D
50381105;D;D;D
50056629;B2;B1;B1
50166700;D;D;D
50254529;D;D;D
50384147;D;D;D
50013660;D;D;D
50005589;C2;C2;C2
50079579;C2;C2;C2
50957341;D;D;D
50851446;D;D;D
50904647;D;D;D
50063918;B2;B2;C2
50063917;C2;C2;D
50481762;D;D;D
50409867;D;D;D
50001159;D;D;D
50507699;D;D;D
50471406;D;D;D
50389688;D;D;D
30052121;D;D;D
50037513;D;D;D
50815881;D;D;D
50145657;D;D;D
50714678;D;D;D
50801422;D;D;D
50741667;D;D;D
50439634;D;D;D
50741438;D;D;D
50098062;D;D;D
50726188;D;D;D
50615629;D;D;D
50176668;D;D;D
50380427;D;D;D
50608533;D;D;D
50175327;D;D;D
50782290;D;D;D
50931113;D;D;D
50984489;D;D;D
50413279;D;D;D
50502336;D;D;D
50998552;D;D;D
50707213;D;D;D
50055875;D;D;D
50114110;D;D;D
50805320;D;D;D
50113063;D;D;D
50943049;D;D;D
50989510;D;D;D
50254278;D;D;D
50647377;D;D;D
50242415;D;D;D
50660225;D;D;D
50395173;D;D;D
50400584;D;D;D
50386344;D;D;D
50055350;D;D;D
50252569;D;D;D
50001165;D;D;D
50036783;B2;B1;B1
50250671;D;D;D
50112869;D;D;D
50852655;D;D;D
50292978;D;D;D
50030460;D;D;D
50111372;D;D;D
50582259;D;D;D
50072897;B2;B1;C1
50153978;D;D;D
50031908;D;D;D
50898841;D;D;D
50029716;D;C2;D
50749463;D;D;D
50940333;D;D;D
50008497;D;D;D
50069448;B1;B1;B1
50300369;D;D;D
50600494;D;D;D
50331159;D;D;D
50654780;D;D;D
50074101;D;D;D
50769820;D;D;D
50798685;D;D;D
50025732;D;D;D
50247026;D;D;D
50550179;D;D;D
50043901;D;D;D
50178083;D;D;D
50110902;D;D;D
50469967;D;D;D
50895974;D;D;D
50982710;D;D;D
50114948;D;D;D
50985728;D;D;D
50090282;D;D;D
50846736;D;D;D
50078518;D;D;D
50261320;D;D;D
50113119;D;D;D
50912968;D;D;D
50727966;D;D;D
50104066;D;D;D
50097394;D;D;D
50074616;D;D;D
50104075;D;D;D
50580353;D;D;D
50474065;D;D;D
50443836;D;D;D
50109089;D;D;D
50721917;D;D;D
50108354;D;D;D
50097378;D;D;D
50109090;D;D;D
50687484;D;D;D
50147994;D;D;D
50019624;D;D;D
50109091;D;D;D
50001226;D;D;D
50114949;D;D;D
50112403;D;D;D
50304372;D;D;D
50339559;D;D;D
50460137;D;D;D
50306979;D;D;D
50114957;D;D;D
50290193;D;D;D
50042678;D;D;D
50334417;D;D;D
50088262;D;D;D
50356135;D;D;D
50114956;D;D;D
50108356;D;D;D
50006790;D;D;D
50059239;D;D;D
50094746;D;D;D
50094745;D;D;D
50078041;D;D;D
50969633;D;D;D
50007950;D;D;D
50729349;D;D;D
50949772;D;D;D
50133020;D;D;D
50669516;D;D;D
50870904;D;D;D
50036241;D;D;D
50114944;D;D;D
50078535;D;D;D
50310437;D;D;D
50693999;D;D;D
50929186;D;D;D
50274708;D;D;D
50903926;D;D;D
50114938;D;D;D
50971018;D;D;D
50948857;D;D;D
50637983;D;D;D
50078038;D;D;D
50115549;D;D;D
50036764;D;D;D
50812726;D;D;D
50501755;D;D;D
50358707;D;D;D
50114963;D;D;D
50228668;D;D;D
50448455;D;D;D
50112397;D;D;D
50783556;D;D;D
50104072;D;D;D
50299441;D;D;D
50113120;D;D;D
50079332;D;D;D
50094747;D;D;D
50097376;D;D;D
50492101;D;D;D
50990543;D;D;D
50491318;D;D;D
50013232;C2;C2;C2
50544179;D;D;D
50705342;D;D;D
50930958;D;D;D
50687158;D;D;D
50109092;D;D;D
50653717;D;D;D
50112811;D;D;D
50113385;D;D;D
50043902;D;D;D
50078538;D;D;D
50874721;D;D;D
50530194;D;D;D
50236423;D;D;D
50283073;D;D;D
50889451;D;D;D
50064017;D;D;D
50109274;D;D;D
50239058;D;D;D
50952757;D;D;D
50067736;D;D;D
50062708;D;D;D
50721429;D;D;D
50548255;D;D;D
50079923;D;D;D
50106188;D;D;D
50112305;D;D;D
50072823;D;D;D
50990799;D;D;D
50692011;D;D;D
50754122;D;D;D
50301632;D;D;D
50991000;D;D;D
50049329;C2;C2;C2
50107389;D;D;D
50472658;D;D;D
50025898;D;D;D
50899864;D;D;D
50052034;C2;C2;D
50552848;D;D;D
50097603;D;D;D
50093296;D;D;D
50370596;D;D;D
50065946;D;D;D
50714740;D;D;D
50072833;C2;C2;D
50671618;D;D;D
50500554;D;D;D
50065494;D;D;D
50763474;D;D;D
50054866;D;D;D
50400444;D;D;D
50994484;D;D;D
50762222;D;D;D
50875833;D;D;D
50097623;D;C2;D
50742639;D;D;D
50832255;D;D;D
50106184;D;D;D
50029519;D;D;D
50097624;D;D;D
50019190;D;D;D
50102548;D;D;D
50565966;D;D;D
50115885;D;D;D
50025413;D;D;D
50855336;D;D;D
50425110;D;D;D
50772058;D;D;D
50285130;D;D;D
50088530;D;D;D
50520741;D;D;D
50097607;D;D;D
50072855;C2;C2;D
50747827;D;D;D
50106171;D;D;D
50088915;D;D;D
50032846;D;D;D
50044143;D;D;D
50115888;D;D;D
50032774;D;D;D
50949527;D;D;D
50833510;D;D;D
50042912;D;D;D
50087975;D;D;D
50073224;C2;C1;D
50112303;D;D;D
50083287;D;D;D
50572024;D;D;D
50747436;D;D;D
50728997;D;D;D
50307339;D;D;D
50087978;D;D;D
50115891;D;D;D
50485679;D;D;D
50009909;D;D;D
50073236;C1;B2;C2
50073237;D;D;D
50359959;D;D;D
50082478;D;D;D
50106169;D;D;D
50082464;D;D;D
50065490;D;D;D
50055676;C2;C1;D
50082465;D;D;D
50032852;D;D;D
50712853;D;D;D
50489143;D;D;D
50079785;D;D;D
50097616;D;D;D
50720058;D;D;D
50064608;C2;C2;C2
50073247;D;C2;D
50058091;D;D;D
50752928;D;D;D
50373994;D;D;D
50083276;D;D;D
50083277;D;D;D
50079783;C2;C2;D
50032855;D;D;D
50007986;D;D;D
50087980;B2;B2;C2
50065988;D;D;D
50032778;C2;C2;D
50784560;D;D;D
50035685;D;D;D
50073255;C2;C2;D
50032784;D;D;D
50094371;D;D;D
50240498;D;D;D
50097636;D;D;D
50082461;D;D;D
50087985;C2;C2;C2
50088726;D;D;D
50102947;D;D;D
50102948;D;D;D
50752413;D;D;D
50776134;D;D;D
50134817;D;D;D
50945637;D;D;D
50093831;B1;B1;C1
50034201;C1;B2;C1
50110035;D;D;D
50102399;D;D;D
50082178;D;C2;D
50081431;B2;B1;C1
50110447;D;D;D
50036058;D;D;D
50047418;C1;B2;B1
50704591;D;D;D
50085794;D;C2;D
50893890;D;D;D
50110449;D;D;D
50061753;C2;C2;C2
50074754;B2;B1;C1
50054589;C2;C2;D
50205951;D;D;D
50104237;D;D;D
50108711;D;D;D
50458604;D;D;D
50090043;B1;A;B2
50065035;D;C1;D
50081989;C2;D;D
50086580;C2;C2;D
50034728;C2;C2;C2
50564331;D;D;D
50224042;D;D;D
50176943;D;D;D
50054057;D;D;D
50271164;D;D;D
50044718;C1;B2;C1
50090356;D;D;D
50031673;C2;B2;C2
50325981;D;D;D
50106033;D;D;D
50110037;D;D;D
50034476;C1;C1;C1
50919679;D;D;D
50610554;D;D;D
50099891;D;D;D
50108710;D;D;D
50540041;D;D;D
50198009;D;D;D
50100762;D;D;D
50101022;C2;B2;C2
50655795;D;D;D
50034202;C1;C1;C1
50020421;C1;B1;C1
50092682;D;D;D
50025463;C2;B2;C2
50107878;D;D;D
50054590;B2;B2;C1
50089343;D;C2;D
50063998;C1;B2;B2
50084430;D;D;C2
50018456;C1;B2;C1
50144987;D;D;D
50854127;D;D;D
50279165;D;D;D
50085801;C2;C1;D
50110450;C2;C2;D
50106043;D;D;D
50104651;D;D;D
50688685;D;D;D
50732501;D;D;D
50987801;D;D;D
50056930;D;D;D
50104995;D;C2;D
50108389;C2;C2;C1
50066787;D;C2;D
50457306;D;D;D
50253506;D;D;D
50636529;D;D;D
50690604;D;D;D
50041528;C1;B2;C2
50061785;C2;C2;C2
50771620;D;D;D
50103371;C2;C2;C2
50083976;B1;B1;C1
50284460;D;D;D
50100772;C2;C1;D
50093345;D;D;D
50115951;D;D;D
50114979;D;D;D
50101027;D;D;D
50003038;D;D;D
50036961;C2;B2;C2
50445790;D;D;D
50021359;B2;B2;C1
50707086;D;D;D
50093347;C2;C2;C2
50134671;D;D;D
50385666;D;D;D
50074111;C2;B2;C2
50063996;B1;B1;C1
50017690;D;C2;D
50691937;D;D;D
50569813;D;D;D
50171615;D;D;D
50101019;C2;C2;D
50114264;D;D;D
50816969;D;D;D
50107652;C2;C1;D
50750917;D;D;D
50050550;C1;B2;C1
50066792;C2;C2;C2
50070973;C2;C2;C2
50075695;B2;B2;C1
50110041;D;D;D
50053038;D;D;D
50039426;C2;C2;C2
50459392;D;D;D
50105815;C2;C2;D
50100574;B2;B2;C2
50096749;B1;B2;B2
50115707;D;D;D
50074752;C2;C2;D
50071244;C2;C2;C1
50685384;D;D;D
50349554;D;D;D
50713582;D;D;D
50771728;D;D;D
50254286;D;D;D
50110044;D;D;D
50380257;D;D;D
50116135;D;D;D
50435302;D;D;D
50071243;D;D;D
50090347;B2;B2;C2
50621904;D;D;D
50523236;D;D;D
50273183;D;D;D
50327305;D;D;D
50239600;C2;C2;D
50111228;D;D;D
50611070;D;D;D
50100883;C2;C2;D
50751085;D;D;D
50923161;D;D;D
50074105;C2;B2;C2
50074331;C2;C2;D
50561502;D;D;D
50074124;D;D;C2
50074114;D;D;D
50169092;D;D;D
50101286;B2;B1;B2
50101288;C1;C1;B1
50053674;D;C1;D
50081942;A;A;A
50089845;B1;B1;C1
50083454;C1;C1;C2
50081978;D;D;D
50156152;D;D;D
50994034;D;D;D
50979027;D;D;D
50094457;D;D;D
50066069;B1;B1;C1
50114265;D;D;D
50116450;B1;B1;B1
50099893;D;D;D
50003577;D;D;D
50931547;D;D;D
50641514;D;D;D
50020986;D;C2;C2
50114266;D;D;D
50898876;D;D;D
50037954;C1;C1;C1
50095104;C1;C1;C2
50099892;C2;C2;C2
50078176;C2;C2;D
50114751;D;D;D
50104238;D;D;D
50497073;D;D;D
50114270;D;D;D
50938827;D;D;D
50716581;C2;C2;D
50336401;D;D;D
50836250;D;D;D
50056074;C2;C2;C2
50760734;D;D;D
50448994;C2;C2;D
50091611;C2;C2;C2
50075411;D;D;D
50090553;D;D;D
50075252;C2;D;D
50003112;C2;C2;C2
50075124;D;C1;D
50085316;C1;C1;C2
50068591;D;C2;D
50107042;D;D;D
50078177;D;D;D
50760505;D;D;D
50463500;D;D;D
50023454;D;C1;D
50042666;D;D;D
50056595;C1;B1;B2
50291491;D;D;D
50604961;D;D;D
50054429;B1;B1;B1
50074112;B1;A;B1
50113060;D;D;D
50899511;D;D;D
50052459;D;D;D
50112563;D;D;D
50801333;D;D;D
50405020;D;D;D
50235354;D;D;D
50041440;D;D;D
50040154;D;D;D
50078887;C1;C1;C1
50679341;D;D;D
50066225;B1;B1;B1
50027852;D;C2;C2
50590596;D;D;D
50749315;D;D;D
50747487;D;D;D
50069710;B1;A;B2
50069711;C1;C1;C1
50313371;D;D;D
50192531;D;D;D
50073589;C1;C1;C1
50612107;D;D;D
50943332;D;D;D
50257463;D;D;D
50001466;B2;B1;C1
50069103;A;A;A
50080698;A;A;A
50478117;D;D;D
50016075;C2;C2;C2
50175408;D;D;D
50497820;D;D;D
50565176;D;D;D
50462547;D;D;D
50736973;C2;C2;D
50092387;B1;B1;B2
50105261;D;D;D
50027190;C1;C1;C2
50112565;D;D;D
50027949;C2;C1;D
50114362;D;D;D
50114363;D;D;D
50066785;D;D;D
50048188;C2;B2;C2
50514253;D;D;D
50908308;D;D;D
50086083;D;C2;D
50108897;D;D;D
50037780;C1;B2;C1
50610651;D;D;D
50729136;D;D;D
50730339;D;D;D
50074107;D;C2;D
50054592;D;C1;D
50084431;D;C2;C2
50096342;C2;C2;D
50112163;C2;C2;D
50079567;C2;B2;C2
50981382;D;D;D
50947850;D;D;D
50075710;C1;C1;C2
50592874;D;D;D
50112566;D;D;D
50213091;D;D;D
50412736;D;D;D
50835106;D;D;D
50748769;D;D;D
50062492;C2;C2;C2
50938975;D;D;D
50136658;D;D;D
50085798;D;C2;D
50091134;D;D;C2
50092373;D;D;D
50832360;D;D;D
50034473;D;C1;D
50057283;D;D;D
50114795;D;D;D
50052548;D;D;D
50070146;D;D;D
50087298;D;D;D
50111509;D;D;D
50037859;C2;C2;C2
50777998;D;D;D
50190873;D;D;D
50111510;D;D;D
50033066;D;D;D
50786474;D;D;D
50395238;D;D;D
50114796;D;D;D
50062050;D;D;D
50092983;D;D;D
50004468;D;D;D
50057435;C1;C1;C1
50976982;D;D;D
50172263;D;D;D
50697013;D;D;D
50548654;D;D;D
50441744;D;D;D
50108111;D;D;D
50087308;D;D;D
50407740;D;D;D
50112140;D;D;D
50111515;D;D;D
50880713;D;D;D
50720732;D;D;D
50211234;D;D;D
50069539;C2;C2;C2
50083611;D;D;D
50029226;D;D;D
50159429;D;D;D
50116822;D;D;D
50654179;D;D;D
50456822;D;D;D
50111516;D;D;D
50682601;D;D;D
50523929;D;D;D
50082438;D;D;D
50079206;D;D;D
50485512;D;D;D
50021142;D;D;D
50754823;D;D;D
50489879;D;D;D
50929607;D;D;D
50067443;D;D;D
50571176;D;D;D
50620347;D;D;D
50627678;D;D;D
50430009;D;D;D
50113380;D;D;D
50113381;D;D;D
50075217;D;D;D
50111517;D;D;D
50161482;D;D;D
50098831;D;D;D
50672312;D;D;D
50080325;D;D;D
50116826;D;D;D
50134647;D;D;D
50060973;D;D;D
50116827;D;D;D
50060992;D;D;D
50348310;D;D;D
50112141;D;D;D
50987941;D;D;D
50144421;D;D;D
50007833;C2;C2;C2
50011707;D;D;D
50090618;C1;C1;C1
50111519;D;D;D
50029224;D;D;D
50165089;D;D;D
50116830;D;D;D
50114800;D;D;D
50072944;D;D;D
50107267;D;D;D
50072945;D;D;D
50101728;D;D;D
50940864;D;D;D
50538713;D;D;D
50818767;D;D;D
50500007;D;D;D
50560123;D;D;D
50738232;D;D;D
50098832;D;D;D
50497804;D;D;D
50545566;D;D;D
50116833;D;D;D
50744399;D;D;D
50509063;D;D;D
50033068;D;D;D
50116839;D;D;D
50029232;C2;C2;C2
50054830;D;D;D
50614185;D;D;D
50667521;D;D;D
50004835;C2;C2;C2
50733273;D;D;D
50113382;D;D;D
50223291;D;D;D
50157124;D;D;D
50965662;D;D;D
50053754;D;D;D
50105744;D;D;D
50007836;C2;C2;C2
50092979;D;D;D
50160745;D;D;D
50687697;D;D;D
50969498;D;D;D
50471139;D;D;D
50332287;D;D;D
50072882;D;D;D
50921312;D;D;D
50114804;D;D;D
50546368;D;D;D
50121758;D;D;D
50140019;D;D;D
50087805;D;D;D
50935690;D;D;D
50550225;D;D;D
50051392;D;D;D
50072886;D;D;D
50072887;D;D;D
50089346;D;D;D
50469169;D;D;D
50053710;D;D;D
50101347;D;D;D
50058241;D;D;D
50113209;D;D;D
50678019;D;D;D
50103316;C1;C1;C2
50717421;D;D;D
50026059;D;D;D
50056626;D;D;D
50094491;B2;B2;B2
50402447;D;D;D
50362054;D;D;D
50100484;D;D;D
50177052;D;D;D
50137646;D;D;D
50089036;B2;B2;C1
50029741;D;D;D
50047548;D;D;D
50058242;D;D;D
50009230;D;D;D
50384015;D;D;D
50213695;D;D;D
50096017;D;D;D
50100482;D;D;D
50186442;D;D;D
50060447;D;D;D
50114665;D;D;D
50355023;D;D;D
50066941;B2;B2;C2
50056571;D;D;D
50043149;D;D;D
50020192;D;D;D
50019274;D;D;C2
50965131;D;D;D
50195972;D;D;D
50459198;D;D;D
50662074;D;D;D
50065530;D;D;D
50099979;C2;C2;D
50053041;D;D;D
50324586;D;D;D
50004686;C2;C1;D
50060242;D;D;D
50113603;C2;C2;D
50617656;C2;D;D
50062736;D;D;D
50171747;D;D;D
50082016;D;D;D
50110477;D;D;D
50572695;D;D;D
50095084;B2;B2;B2
50100480;D;D;D
50045157;D;D;D
50981722;D;D;D
50503901;D;D;D
50074582;D;D;D
50600915;D;D;D
50010272;D;D;D
50860631;D;D;D
50084808;D;D;D
50601156;D;D;D
50982362;D;D;D
50114663;D;D;D
50330276;D;D;D
50084900;D;D;D
50106133;C2;C2;D
50306707;D;D;D
50056033;D;D;D
50066887;B2;B1;C1
50066888;C2;C2;C1
50056570;D;D;D
50857916;D;D;D
50059518;D;D;D
50053711;D;D;D
50902318;D;D;D
50029079;D;D;D
50055859;D;C2;D
50553380;D;D;D
50071064;D;D;D
50082936;C2;C2;D
50086372;C2;C2;C2
50114664;C1;C1;C1
50680633;D;D;D
50001270;D;C1;D
50085755;B2;B2;C1
50049940;D;D;D
50100487;C1;C2;D
50108153;C2;C2;D
50328387;D;D;D
50113601;C2;C2;C2
50486497;D;D;D
50008374;D;D;D
50332139;D;D;D
50076550;D;D;D
50075520;D;D;D
50114662;C2;C2;D
50113602;D;D;D
50106290;C2;C2;D
50915509;D;D;D
50055863;D;D;D
50357964;D;D;D
50114661;C2;C2;D
50186337;D;D;D
50005200;D;D;D
50428632;D;D;D
50926187;D;D;D
50113208;D;D;D
50551175;D;D;D
50110472;C2;C2;D
50110473;D;D;D
50108156;D;D;D
50081207;C1;B1;C1
50105960;D;D;D
50030688;D;D;D
50025606;C1;C1;D
50065595;D;D;D
50010273;D;D;D
50105959;D;D;D
