Lidnummer;Klassement enkel;Klassement dubbel;Klassement gemengd
50829629;D;D;D
50829408;D;D;D
50819577;D;D;D
50759329;D;D;D
50729284;D;D;D
50716670;D;D;D
50712225;D;D;D
50697102;D;D;D
50687107;D;D;D
50687085;D;D;D
50670166;D;D;D
50663623;D;D;D
50628976;D;D;D
50610740;D;D;D
50608363;D;D;D
50574612;D;D;D
50538993;D;D;D
50535021;D;D;D
50533754;D;D;D
50523201;D;D;D
50519840;D;D;D
50494465;D;D;D
50488023;D;D;D
50482890;D;D;D
50478443;D;D;D
50475762;D;D;D
50439286;D;D;D
50437208;D;D;D
50432087;D;D;D
50416510;D;D;D
50415948;D;D;D
50400509;D;D;D
50377566;D;D;D
50359363;D;D;D
50357298;D;D;D
50337130;D;D;D
50300490;D;D;D
50291858;D;D;D
50234188;D;D;D
50214543;D;D;D
50209027;D;D;D
50185551;D;D;D
50175858;D;D;D
50145134;D;D;D
50138138;D;D;D
50134353;D;D;D
50113541;D;D;D
50112754;D;D;D
50109981;D;D;D
50109074;D;D;D
50108975;D;D;D
50105575;D;D;D
50105099;D;D;D
50104862;D;D;D
50104861;D;D;D
50104858;D;D;D
50104857;D;D;D
50104502;D;D;D
50100950;D;D;D
50100948;D;D;D
50093623;D;D;D
50092640;D;D;D
50085459;D;D;D
50079896;D;D;D
50078485;D;D;D
50074351;D;D;D
50067435;D;D;D
50065927;D;D;D
50065234;D;D;D
50051242;D;D;D
50051237;D;D;D
50043833;D;D;D
50040547;D;D;D
50038728;D;D;D
50038727;D;D;D
50019542;D;D;D
50017295;D;D;D
50949721;D;D;D
50942522;D;D;D
50886835;D;D;D
50828363;D;D;D
50802453;D;D;D
50724800;D;D;D
50717081;D;D;D
50678310;D;D;D
50676229;D;D;D
50671715;D;D;D
50655418;D;D;D
50653334;D;D;D
50620088;D;D;D
50611593;D;D;D
50577247;D;D;D
50574671;D;D;D
50562789;D;D;D
50535048;D;D;D
50520229;D;D;D
50498568;D;D;D
50495968;D;D;D
50493752;D;D;D
50468847;D;D;D
50440659;D;D;D
50438131;D;D;D
50397044;D;D;D
50371002;D;D;D
50348043;D;D;D
50325892;D;D;D
50301136;D;D;D
50292765;D;D;D
50278185;D;D;D
50266578;D;D;D
50215698;D;D;D
50198459;D;D;D
50186612;D;D;D
50161687;D;D;D
50113017;D;D;D
50112321;D;D;D
50110133;D;D;D
50109455;D;D;D
50102635;D;D;D
50098215;D;D;D
50095923;D;D;D
50094584;D;D;D
50086913;D;D;D
50085014;C2;C2;C2
50085013;D;D;D
50079999;D;D;D
50067549;C2;C2;C2
50062569;B2;B2;C2
50062566;B2;B2;C2
50062565;D;D;D
50061635;D;C2;D
50061634;C1;C2;B2
50061633;C2;C1;B2
50061605;D;C2;D
50060825;D;C2;D
50055112;D;D;D
50046368;D;D;D
50038093;D;D;D
50035977;C2;C2;C2
50035437;C2;C2;C2
50023890;B2;B2;B2
50016906;C2;C2;C2
50016400;B2;B2;B2
50014838;D;D;D
50011936;C2;C2;C2
50011664;B2;B1;B2
50008483;C1;C1;C1
30099152;D;D;D
30098923;D;D;D
30098335;D;D;D
30096382;D;D;D
30096312;D;D;D
30093637;D;D;D
30093255;D;D;D
30092700;D;D;D
30092101;D;D;D
30090154;D;D;D
30089196;D;D;D
30089185;D;D;D
30089099;D;D;D
30088550;D;D;D
30082806;D;D;D
30077440;D;D;D
30076796;D;D;D
30076465;D;D;D
30073669;D;D;D
30073657;D;D;D
30072477;D;D;D
30066489;D;D;D
30065597;D;D;D
30064166;D;D;D
30063934;D;D;D
30061458;D;D;D
30061093;D;D;D
30060400;D;D;D
30057372;D;D;D
30057260;D;D;D
30052780;D;D;D
30052776;D;D;D
30052768;D;D;D
30046483;D;D;D
30043419;D;D;D
30042203;D;D;D
30040718;D;D;D
30039558;D;D;D
30037027;D;D;D
30037025;D;D;D
30034719;D;D;D
30026108;D;D;D
30024403;D;D;D
30021111;D;D;D
30020141;D;D;D
30018850;D;D;D
30016391;C2;C2;C2
30002704;D;D;D
30002583;D;D;D
30002259;D;D;D
30001997;D;D;D
30001541;D;D;D
30000983;D;D;D
30099549;D;D;D
30098314;D;D;D
30098138;D;D;D
30098126;D;D;D
30098021;D;D;D
30097539;D;D;D
30097387;D;D;D
30097212;D;D;D
30097168;D;D;D
30095917;D;D;D
30094835;D;D;D
30094723;D;D;D
30094325;D;D;D
30093706;D;D;D
30093512;C2;C2;D
30092665;D;D;D
30092447;D;D;D
30091876;D;D;D
30091095;D;D;D
30090840;D;D;D
30090070;D;D;D
30089444;D;D;D
30089437;D;D;D
30089343;D;D;D
30088535;D;D;D
30088511;D;D;D
30088462;D;D;D
30087873;D;D;D
30087229;D;D;D
30085760;D;D;D
30085332;D;D;D
30084498;D;D;D
30083420;D;D;D
30082989;D;D;D
30082062;D;D;D
30081147;D;D;D
30080938;D;D;D
30080766;D;D;D
30080580;D;D;D
30080055;D;D;D
30079560;D;D;D
30079186;D;D;D
30079095;D;D;D
30078685;D;D;D
30078375;D;D;D
30077902;D;D;D
30077732;D;D;D
30077627;D;D;D
30076737;D;D;D
30076733;D;D;D
30076442;D;D;D
30075914;D;D;D
30075552;D;D;D
30074646;D;D;D
30074037;D;D;D
30073927;D;D;D
30073120;D;D;D
30072490;D;D;D
30072274;D;D;D
30071147;D;D;D
30070958;D;D;D
30069684;D;D;D
30069328;D;D;D
30068866;D;D;D
30068131;D;D;D
30067763;D;D;D
30066064;D;D;D
30065916;D;D;D
30065601;D;D;D
30065537;D;D;D
30065049;D;D;D
30064900;D;D;D
30064582;D;D;D
30064178;D;D;D
30063852;D;D;D
30063748;D;D;D
30063285;D;D;D
30063086;D;D;D
30062958;D;D;D
30062873;D;D;D
30062527;D;D;D
30062096;D;D;D
30061940;D;D;D
30061164;D;D;D
30060940;D;D;D
30060539;D;D;D
30060149;D;D;D
30058117;D;D;D
30045049;D;D;D
30044197;D;D;D
30041840;C2;C2;C1
30040445;D;D;D
30037847;B2;C1;C2
30037846;D;D;D
30036874;D;D;D
30036684;C2;C2;D
30025230;B2;B1;B2
30021676;C2;C2;C2
30008145;D;D;D
30007953;D;D;D
30007188;D;D;D
30006782;D;D;D
30006312;D;D;D
30006169;D;D;D
30006128;D;D;D
30005806;D;D;D
30005244;D;D;D
30004597;D;D;D
30002471;D;D;D
50972022;D;D;D
50884557;D;D;D
50787004;D;D;D
50758330;D;D;D
50670034;D;D;D
50657887;D;D;D
50547682;C2;C1;D
50489178;D;D;D
50484273;C2;C2;D
50481576;D;D;D
50441469;D;D;D
50396129;D;D;D
50255398;C2;C2;D
50165356;D;D;D
50141961;D;D;D
50116516;D;D;D
50114003;D;D;D
50109256;C2;C2;D
50108024;D;D;D
50108023;D;D;D
50108000;D;D;D
50106710;D;D;D
50106605;D;D;D
50106604;D;D;D
50105688;D;D;D
50102828;C1;C1;D
50101037;D;D;D
50095937;C1;C1;C2
50095934;D;D;D
50095933;D;D;D
50090543;D;D;D
50090364;C2;C2;D
50088762;D;C2;D
50087527;D;D;D
50086359;C2;C2;D
50086201;D;D;D
50085227;C2;C2;D
50084368;C2;C1;C2
50074527;D;C2;D
50074339;D;C1;C2
50073565;C1;C1;D
50070175;D;D;D
50070074;C2;C2;D
50069802;D;D;D
50067234;D;D;D
50060596;D;C2;D
50059131;D;D;D
50056926;B2;B2;C2
50054810;C1;C1;D
50053221;D;D;D
50051744;D;D;D
50048000;D;D;D
50046941;C1;C1;C1
50044473;C1;C1;C2
50041074;D;C2;D
50038528;D;D;D
50033901;D;D;D
50033827;D;C2;D
50033821;D;D;D
50033820;D;D;D
50013165;D;D;D
50984853;D;D;D
50982044;D;D;D
50970305;D;D;D
50970232;D;D;D
50946218;D;D;D
50905295;D;D;D
50867946;D;D;D
50639811;D;D;D
50633694;D;D;D
50617532;D;D;D
50554891;D;D;D
50534351;D;D;D
50504215;D;D;D
50348973;D;D;D
50314408;D;D;D
50190075;D;D;D
50178733;D;D;D
50113061;D;D;D
50112243;D;D;D
50112153;D;C2;D
50110701;D;D;D
50109558;D;D;D
50109164;C2;C2;D
50108639;D;D;D
50107813;D;D;D
50106138;D;D;D
50105579;D;D;D
50104185;D;C2;D
50102290;C2;C2;D
50102287;C2;C2;D
50102282;D;D;D
50102276;C2;C2;D
50102275;D;D;D
50102274;C2;C2;D
50099677;D;D;D
50095719;C2;C2;D
50094896;D;C2;D
50092895;D;C2;D
50090004;D;D;D
50090001;C2;C2;D
50084767;D;D;D
50077449;D;D;D
50063225;D;D;D
50062550;D;D;D
50034272;D;D;D
50016936;D;D;D
50014894;D;D;D
50004840;D;D;D
50988220;D;D;D
50974955;D;D;D
50935569;D;D;D
50907069;D;D;D
50902970;D;D;D
50889028;D;D;D
50881957;D;D;D
50865137;D;D;D
50848410;D;D;D
50835246;D;D;D
50827669;D;D;D
50825526;D;D;D
50789821;D;D;D
50783130;D;D;D
50780727;D;D;D
50770160;D;D;D
50741349;D;D;D
50704176;D;D;D
50704060;D;D;D
50691732;D;D;D
50636227;D;D;D
50633074;D;D;D
50630385;D;D;D
50601997;D;D;D
50601415;D;D;D
50596489;D;D;D
50568205;D;D;D
50543881;D;D;D
50522248;D;D;D
50505521;D;D;D
50504789;D;D;D
50502476;D;D;D
50501860;D;D;D
50482904;D;D;D
50437771;D;D;D
50416103;D;D;D
50384929;D;D;D
50372408;C2;C2;D
50329286;D;D;D
50317741;D;D;D
50275305;D;D;D
50247271;D;D;D
50245503;D;D;D
50242679;D;D;D
50224301;C2;C2;D
50223623;D;D;D
50204793;D;D;D
50185721;D;D;D
50180126;D;D;D
50176374;D;D;D
50154400;D;D;D
50151932;D;D;D
50141627;D;D;D
50115384;D;D;D
50112541;D;D;D
50112539;D;D;D
50112538;D;D;D
50112537;D;D;D
50112535;C2;C2;C2
50112534;D;D;D
50112529;D;D;D
50112528;D;D;D
50112527;D;D;D
50110997;D;D;D
50110933;D;D;D
50110203;D;D;D
50110202;D;D;D
50110201;D;D;D
50110199;D;D;D
50110194;D;D;D
50110193;D;D;D
50110184;D;D;D
50110183;D;D;D
50110179;D;D;D
50109018;D;D;D
50108035;D;D;D
50108034;D;D;D
50108032;D;D;D
50108031;D;D;D
50107680;D;D;D
50106558;D;D;D
50100719;D;D;D
50100033;D;D;D
50099896;D;D;D
50098173;D;D;D
50096910;C2;C2;C2
50094797;D;D;D
50094695;C2;C2;C2
50093587;D;D;D
50091225;C2;C2;C2
50091224;C1;C1;D
50090888;D;D;D
50090884;D;D;D
50090675;D;D;D
50090673;D;C2;D
50089780;D;D;D
50088434;D;D;D
50087495;D;D;D
50085385;C2;C2;C2
50084080;D;D;D
50083774;D;D;D
50078939;D;D;D
50078933;D;D;D
50078386;D;D;D
50075632;D;D;D
50070544;D;D;D
50068236;C2;C2;C2
50068234;C2;C2;D
50066103;C1;C1;D
50065672;D;D;D
50063740;D;D;D
50063205;D;D;D
50063204;C2;C2;C2
50061739;D;D;D
50061497;C2;C1;C2
50061496;B1;C1;C1
50061203;D;C2;D
50060811;C2;C2;C2
50059999;C2;C2;C2
50059997;D;D;D
50059571;D;D;D
50059570;C2;C2;D
50059481;D;D;D
50059399;D;D;D
50058193;D;D;D
50058071;D;D;D
50057729;D;D;D
50031343;C1;C1;C1
50029839;C2;C2;D
50015419;D;D;D
50006495;D;D;D
30099406;D;D;D
30056709;C1;C1;C2
30056708;D;D;D
30056478;C2;C2;C2
30056476;D;D;D
30055850;D;D;D
30054095;C2;C2;C2
30047574;D;D;D
30047292;B2;B2;C2
30045882;C1;B2;C1
30042506;D;D;D
30035473;C2;C2;D
30031778;D;D;D
30024799;D;D;D
30023832;D;C2;D
30022888;B2;C1;C2
30022881;C2;C2;C2
50995170;D;D;D
50989316;D;D;D
50987747;D;D;D
50986910;D;D;D
50985639;D;D;D
50983938;D;D;D
50979566;D;D;D
50975374;D;D;D
50969668;D;D;D
50965247;D;D;D
50961357;D;D;D
50956728;D;D;D
50935011;D;D;D
50923501;D;D;D
50916823;D;D;D
50913832;D;D;D
50907808;D;D;D
50905031;D;D;D
50893475;D;D;D
50875558;D;D;D
50856863;D;D;D
50854496;D;D;D
50854453;C1;B2;B2
50854445;D;D;D
50851373;D;D;D
50850083;D;D;D
50833154;D;D;D
50832549;D;D;D
50786776;B2;B2;B1
50785877;D;D;D
50781227;D;D;D
50776800;D;D;D
50750364;D;D;D
50745905;D;D;D
50721755;D;D;D
50700618;D;D;D
50658441;D;D;D
50638491;D;D;D
50624466;D;D;D
50620096;D;D;D
50602098;D;D;D
50600923;D;D;D
50587757;D;D;D
50577832;D;D;D
50572806;D;D;D
50570072;D;D;D
50566253;D;D;D
50562134;D;D;D
50549723;D;D;D
50542257;D;D;D
50538403;D;D;D
50537423;D;D;D
50524275;D;D;D
50515675;D;D;D
50510886;D;D;D
50497308;D;D;D
50477951;D;D;D
50473697;D;D;D
50456695;D;D;D
50440020;D;D;D
50422677;D;D;D
50421913;D;D;D
50418025;D;D;D
50414747;D;D;D
50401289;D;D;D
50390759;D;D;D
50362976;D;D;D
50350560;D;D;D
50331973;D;D;D
50320432;D;D;D
50308319;D;D;D
50301519;D;D;D
50265954;D;D;D
50264478;D;D;D
50255215;D;D;D
50255118;D;D;D
50250647;D;D;D
50248715;D;D;D
50242180;D;D;D
50238485;D;D;D
50233564;D;D;D
50229508;D;D;D
50226347;D;D;D
50224395;D;D;D
50218778;D;D;D
50217348;D;D;D
50213946;D;D;D
50191438;D;D;D
50181076;D;D;D
50158236;D;D;D
50157132;C2;C1;C1
50121685;D;D;D
50116520;D;D;D
50116519;D;D;D
50115939;D;D;D
50115937;D;D;D
50115932;D;D;D
50115928;D;D;D
50114934;D;D;D
50114929;D;D;D
50114603;D;D;D
50114601;D;D;D
50113923;D;D;D
50113427;D;D;D
50113426;D;D;D
50113042;B2;B2;B2
50112892;D;D;D
50112789;D;D;D
50112147;D;D;D
50110488;D;D;D
50109930;D;D;D
50109425;D;D;D
50107591;D;D;D
50107590;D;D;D
50106853;D;D;D
50106441;D;D;D
50106438;D;D;D
50105910;C2;C1;C2
50105453;D;D;D
50105450;C1;B2;C1
50104806;D;D;D
50104648;D;D;D
50103620;D;D;D
50103616;D;D;D
50102897;D;D;D
50102889;D;D;D
50101761;B2;B2;B2
50101141;D;D;D
50100876;D;D;D
50100868;D;D;D
50100867;D;D;D
50097520;D;C2;D
50097519;D;C2;D
50095847;D;C2;D
50095845;C1;C1;C2
50094907;D;D;D
50092888;C1;C1;C1
50092282;D;D;D
50090695;C2;C2;C2
50090479;D;C2;D
50089729;B1;A;B1
50089728;B1;B1;B1
50089271;C1;C1;B2
50089256;D;D;D
50089121;C1;C1;D
50086751;D;D;D
50086377;C2;C1;C2
50086129;C2;C1;D
50086126;C1;C1;C2
50084232;C1;C1;C1
50081542;D;D;D
50079562;D;D;D
50078854;C2;C2;C2
50078607;C1;C1;C1
50076408;C1;C1;C1
50076407;C1;C1;C1
50076371;D;D;D
50076363;D;D;D
50075746;D;C1;C2
50070238;D;D;D
50070197;D;D;D
50068373;D;D;D
50066320;D;D;D
50066078;C2;C2;C2
50065573;D;D;D
50065067;D;D;D
50061888;D;D;D
50061106;D;D;D
50059527;C2;C1;C2
50056772;D;D;D
50055363;C2;C2;C2
50054166;D;D;D
50044241;D;D;C2
50043523;D;D;D
50042452;D;D;D
50041418;D;D;D
50040862;D;C2;D
50036520;C2;B2;C2
50036518;C1;B2;C2
50033912;C2;C2;C2
50033848;B1;B2;B2
50029843;C2;C1;C1
50026976;D;C2;C2
50023012;D;D;D
50019923;C2;C2;D
50017095;C1;C1;D
50016646;D;D;D
50015715;D;D;D
50015595;D;D;D
50012207;D;D;D
50010887;B2;B2;B2
50006879;C2;C1;D
30099956;D;D;D
30095581;C1;C2;C2
30095568;D;D;D
30095064;D;D;D
30094744;D;D;D
30094682;D;D;D
30094639;D;D;D
30094243;D;D;D
30093047;D;D;D
30091652;D;D;D
30091243;D;D;D
30088003;D;D;D
30086251;D;D;D
30082692;D;D;D
30082313;D;D;D
30081949;D;D;D
30081891;D;D;D
30081317;D;D;D
30080533;D;D;D
30080356;D;D;D
30079385;D;D;D
30078677;D;D;D
30078634;D;D;D
30072543;D;D;D
30069041;D;D;D
30066973;D;D;D
30064929;D;D;D
30064888;D;D;D
30064474;D;D;D
30064400;D;D;D
30063423;D;D;D
30063273;D;D;D
30062400;D;D;D
30060016;D;D;D
30059344;D;D;D
30058755;D;D;D
30057803;D;D;D
30057768;B2;C1;C1
30057448;D;D;D
30057175;D;D;D
30056891;D;D;D
30056890;D;D;D
30056689;D;D;D
30056470;D;D;D
30056332;D;D;D
30056171;C2;C2;C2
30056060;D;D;D
30056059;D;C2;C2
30055678;D;D;D
30054835;D;D;D
30054678;D;D;D
30054673;C2;C2;C1
30053955;C1;C1;C2
30052719;C2;C2;C2
30052716;D;D;D
30052347;D;C1;C2
30052080;D;D;D
30051927;D;D;D
30051802;D;D;D
30051714;C1;C1;C1
30051688;D;C2;C1
30051314;D;C2;D
30050884;C2;C2;C2
30050664;B2;B2;B1
30050663;C2;C2;C1
30050662;D;D;D
30050195;C2;C2;D
30049729;B1;B2;B2
30049525;C2;C2;C1
30049345;D;D;D
30048537;D;D;D
30047644;D;D;D
30047101;D;D;D
30046285;D;D;D
30045488;D;D;D
30044751;D;D;D
30044745;B2;B1;B2
30044742;C1;C2;C2
30043716;D;D;D
30043517;C2;C2;C2
30043077;C2;C2;C2
30041626;D;D;D
30040674;D;D;D
30037835;D;D;D
30037733;C2;C2;C2
30037583;C1;C1;C1
30037582;B2;B2;B2
30036767;D;D;D
30036766;C2;C2;C2
30033854;C2;C1;C2
30030972;D;D;D
30030134;C2;C2;C2
30029092;D;D;D
30026594;D;D;C2
30026574;C2;C2;C2
30026298;D;D;D
30025820;D;D;D
30025029;C1;C1;C1
30022693;D;D;D
30022263;C2;C2;D
30022199;C2;C2;C2
30021912;C1;C1;C1
30021030;C2;C2;C2
30010279;C2;C2;C2
30009758;D;D;D
30009512;D;D;D
30007800;D;D;D
30005035;D;D;D
30004519;D;D;D
30004496;D;D;D
30003670;D;D;D
30002630;D;D;D
30000950;D;D;D
30000823;D;D;D
30000467;D;D;D
30000271;D;D;D
50065125;B2;B2;B2
50048181;D;D;D
30098332;D;D;D
30098070;D;D;D
30096589;D;D;D
30096054;D;D;D
30093037;D;D;D
30093015;D;D;D
30091953;D;D;D
30091288;D;D;D
30090811;D;D;D
30089640;D;D;D
30087536;D;D;D
30087442;D;D;D
30087322;D;D;D
30085628;D;D;D
30085246;C2;C2;D
30082889;D;D;D
30082616;D;D;D
30082142;D;D;D
30081514;D;D;D
30079600;D;D;D
30079423;D;D;D
30078322;D;D;D
30073995;D;D;D
30073384;D;D;D
30073369;D;D;D
30071144;D;D;D
30070372;D;D;D
30070193;D;D;D
30069696;D;D;D
30069060;D;D;D
30068681;D;D;D
30066220;D;D;D
30066077;D;D;D
30065947;D;D;D
30065636;D;D;D
30063529;D;D;D
30062943;D;D;D
30061757;D;D;D
30061492;D;D;D
30061356;D;D;D
30061269;D;D;D
30060901;D;D;D
30057687;D;D;C2
30057120;D;D;D
30056621;D;D;D
30056619;D;D;D
30056618;D;D;D
30056612;D;D;D
30056611;D;D;D
30056609;D;D;D
30056605;D;D;D
30056296;D;D;D
30056295;D;D;D
30056294;D;D;D
30055135;D;D;D
30055134;D;D;D
30055122;C1;B2;B1
30055121;C2;C1;C2
30055117;C1;C1;B2
30055111;D;D;D
30055110;D;D;C2
30055109;D;D;D
30055108;D;D;D
30054215;B1;B2;B2
30053894;C1;C1;B2
30053869;D;D;D
30052903;D;D;D
30052902;C2;C2;C2
30052899;D;D;D
30052896;D;D;D
30052886;D;D;D
30052885;D;D;D
30052878;D;D;D
30052877;D;D;D
30050028;D;D;D
30049667;C2;C2;D
30049665;D;D;D
30049444;D;D;D
30049406;D;D;D
30048893;D;D;D
30048235;D;D;D
30048220;D;D;D
30047805;B2;B2;C2
30047796;D;D;D
30046605;D;D;D
30045240;C2;C2;C2
30044972;D;D;D
30044803;D;D;D
30044647;C2;D;D
30044046;D;D;D
30043712;D;D;D
30043571;D;D;D
30042893;B2;B1;B1
30042257;D;D;D
30042256;D;D;D
30040532;C2;C2;C2
30039753;D;D;D
30039271;C2;C2;C2
30037069;D;D;D
30037068;D;D;D
30034928;D;D;D
30034828;C2;B2;C2
30034610;D;D;D
30033776;B1;A;A
30032798;D;D;D
30031885;D;D;D
30031368;B2;B2;A
30030771;D;D;D
30030760;D;D;D
30029861;C1;C1;C1
30029790;D;D;D
30027398;D;D;D
30027176;B2;B2;B2
30025658;D;D;D
30025495;B2;B2;C2
30024714;D;C2;C2
30023098;C2;C1;D
30023015;D;D;D
30022702;D;D;D
30020715;D;D;D
30008917;C2;C2;C1
30007831;D;D;D
30007695;D;D;D
30007422;D;D;D
30005979;D;D;D
30004848;D;D;D
30004587;D;D;D
30002310;D;D;D
30002215;D;D;D
30002058;D;D;D
30001350;D;D;D
30000677;D;D;D
30099597;D;D;D
30099042;D;D;D
30098470;D;D;D
30098410;D;D;D
30098322;D;D;D
30098101;D;D;D
30097687;D;D;D
30097421;D;D;D
30096476;D;D;D
30096210;D;D;D
30095472;D;D;D
30095396;D;D;D
30094612;D;D;D
30092064;D;D;D
30091921;D;D;D
30091504;D;D;D
30090907;D;D;D
30090838;D;D;D
30090733;D;D;D
30090084;D;D;D
30089649;D;D;D
30089033;D;D;D
30085164;D;D;D
30084461;D;D;D
30083996;D;D;D
30082725;D;D;D
30082690;D;D;D
30081941;D;D;D
30081917;D;D;D
30081137;D;D;D
30080121;D;D;D
30079250;D;D;D
30078730;D;D;D
30077537;C2;C2;D
30076508;D;D;D
30075833;D;D;D
30075504;D;D;D
30075421;D;D;D
30073968;D;D;D
30073856;D;D;D
30073726;D;D;D
30073300;D;D;D
30073182;D;D;D
30072378;D;D;D
30072138;D;D;D
30071814;D;D;D
30071248;D;D;D
30070697;D;D;D
30070453;D;D;D
30070154;D;D;D
30069660;D;D;D
30069630;D;D;D
30069535;D;D;D
30069415;D;D;D
30067932;D;D;D
30067220;D;D;D
30066924;D;D;D
30066140;D;D;D
30066047;D;D;D
30065345;D;D;D
30064768;D;D;D
30064368;D;D;D
30063292;D;D;D
30062747;D;D;D
30061539;D;D;D
30057772;D;D;D
30057720;D;D;D
30057719;D;D;D
30057718;D;D;D
30057638;D;D;D
30057598;D;C2;D
30057597;B2;B2;B1
30057504;D;D;D
30057503;D;D;D
30057499;D;D;D
30057222;D;D;D
30057219;D;D;D
30057218;D;D;D
30057215;D;D;D
30057212;D;D;D
30057211;D;D;D
30057208;B2;C1;C1
30057207;D;D;D
30056269;D;D;D
30056156;B2;C1;B2
30056152;C2;C2;C1
30056023;D;D;D
30055887;D;D;D
30055584;D;D;D
30055335;D;D;D
30055334;D;D;D
30054244;D;D;D
30054045;C2;C2;C2
30054044;B2;B2;B2
30054043;C2;C2;C2
30054039;D;D;D
30053771;C2;C2;C2
30053770;D;D;D
30053767;D;D;D
30052824;D;D;D
30052469;D;D;D
30052467;D;D;D
30052466;D;D;D
30052184;D;D;D
30052180;C2;D;D
30052179;D;D;D
30052177;D;D;D
30052096;D;D;D
30052090;D;D;D
30050672;C2;D;D
30048481;C2;D;C2
30048480;D;D;D
30046960;D;D;D
30045690;D;D;D
30045055;D;C1;C2
30041865;D;C2;D
30040702;D;C2;D
30033763;C2;C1;D
30033399;D;D;D
30025987;D;D;D
30024720;C1;C1;C1
30024719;C2;C1;D
30023900;D;D;D
30018204;C2;C2;C2
30017288;C2;B2;B2
30015411;D;D;D
30011850;C2;C2;C2
30011849;D;D;D
30010172;D;D;D
30009973;D;D;D
30009652;D;D;D
30007808;D;D;D
30007662;D;D;D
30007210;D;D;D
30005513;D;D;D
30004129;D;D;D
30003890;D;D;D
30003575;D;D;D
30002572;D;D;D
30001405;D;D;D
30001159;D;D;D
30000554;D;D;D
50960350;D;D;D
50953893;D;D;D
50948970;D;D;D
50928333;D;D;D
50905570;D;D;D
50755110;D;D;D
50736248;D;D;D
50733435;D;D;D
50704990;D;D;D
50641395;D;D;D
50632892;D;D;D
50623958;D;D;D
50608800;D;D;D
50587498;D;D;D
50540815;D;D;D
50494198;D;D;D
50494015;D;D;D
50482009;D;D;D
50470965;D;D;D
50470671;D;D;D
50460064;D;D;D
50438727;D;D;D
50405578;D;D;D
50392115;D;D;D
50386980;D;D;D
50375245;D;D;D
50341626;D;D;D
50337807;D;D;D
50335391;D;D;D
50323474;D;D;D
50248219;D;D;D
50232932;D;D;D
50207415;D;D;D
50182404;D;D;D
50166220;D;D;D
50163957;D;D;D
50136216;D;D;D
50118099;D;D;D
50113249;D;D;D
50113248;D;D;D
50112523;C2;C2;D
50112329;D;D;D
50106785;D;D;D
50106782;D;C2;D
50106245;D;D;D
50104539;D;C2;D
50103703;D;D;D
50100568;D;D;D
50100566;D;D;D
50099056;D;D;D
50086998;D;D;D
50066910;D;D;D
50066494;D;D;D
50065701;C2;C2;D
50062318;D;D;D
50062011;D;D;D
50059427;C2;C2;D
50058012;D;D;D
50055907;D;D;D
50052274;D;D;D
50047408;D;D;D
50045370;D;D;D
50041685;D;D;D
50040917;C2;C2;D
50035001;D;D;D
50033161;D;D;D
50027340;D;D;D
50027330;C1;C1;C1
50027329;C2;C2;C2
50027326;C2;C2;C2
50981358;D;D;D
50970933;D;D;D
50943774;D;D;D
50886789;D;D;D
50884441;D;D;D
50868101;D;D;D
50833901;D;D;D
50819828;D;D;D
50816985;D;D;D
50789171;D;D;D
50768514;D;D;D
50763504;D;D;D
50761781;D;D;D
50757512;D;D;D
50749307;D;D;D
50723162;D;D;D
50721046;D;D;D
50712810;D;D;D
50689673;D;D;D
50656562;D;D;D
50655019;D;D;D
50635468;D;D;D
50627651;D;D;D
50608630;D;D;D
50578871;D;D;D
50550837;D;D;D
50541005;D;D;D
50534602;D;D;D
50505971;D;D;D
50475622;D;D;D
50469312;D;D;D
50444662;D;D;D
50410059;D;D;D
50380443;D;D;D
50380176;D;D;D
50371908;D;D;D
50356089;D;D;D
50354507;D;D;D
50352504;D;D;D
50342851;D;D;D
50338889;D;D;D
50336959;D;D;D
50313916;D;D;D
50311409;D;D;D
50279505;D;D;D
50265784;D;D;D
50244094;D;D;D
50215884;D;D;D
50200356;D;D;D
50183540;D;D;D
50137549;D;D;D
50116443;D;D;D
50116441;D;D;D
50116436;D;D;D
50116435;D;D;D
50116431;D;D;D
50115487;D;D;D
50115486;D;D;D
50115482;D;D;D
50115180;D;D;D
50115179;D;D;D
50115177;D;D;D
50115175;D;D;D
50115171;D;D;D
50115170;D;D;D
50111298;D;D;D
50111291;D;D;D
50111288;D;D;D
50111284;D;D;D
50108749;D;D;D
50108748;D;D;D
50108747;D;D;D
50108746;D;D;D
50108595;D;D;D
50104415;D;D;D
50101823;D;D;D
50101818;D;D;D
50092707;D;D;C2
50092699;D;D;D
50092693;C1;C1;C1
50090010;D;D;D
50089507;D;D;D
50089505;D;D;D
50089500;D;D;D
50088406;C2;C2;D
50086301;D;D;D
50086148;D;D;D
50084754;D;D;D
50080581;D;D;D
50080579;D;D;D
50078622;D;D;D
50077280;C2;C2;D
50073995;D;D;D
50073982;D;D;D
50070100;D;D;D
50068407;D;D;D
50066813;D;D;D
50066812;D;D;D
50064992;D;D;D
50064848;D;D;D
50064310;C2;C1;D
50060658;C2;C2;C2
50057229;D;D;D
50056711;C2;C2;D
50056220;C2;C2;C2
50053292;C2;C2;C2
50053137;D;D;D
50050420;D;C2;D
50050419;D;D;D
50043633;D;D;D
50043340;C1;C1;C1
50042504;C2;C2;D
50038816;D;D;D
50037004;C2;C2;C2
50036298;D;D;D
50021740;D;D;D
50021739;D;D;D
50020085;D;D;D
50020084;D;D;D
